"Id","y"
"2168","2"
"2169","1"
"2170","0"
"2171","1"
"2172","0"
"2173","0"
"2174","1"
"2175","1"
"2176","2"
"2177","1"
"2178","1"
"2179","0"
"2180","0"
"2181","2"
"2182","0"
"2183","1"
"2184","1"
"2185","0"
"2186","1"
"2187","0"
"2188","1"
"2189","0"
"2190","1"
"2191","0"
"2192","0"
"2193","1"
"2194","1"
"2195","0"
"2196","2"
"2197","0"
"2198","1"
"2199","0"
"2200","1"
"2201","0"
"2202","0"
"2203","1"
"2204","0"
"2205","1"
"2206","2"
"2207","1"
"2208","1"
"2209","1"
"2210","0"
"2211","2"
"2212","1"
"2213","1"
"2214","2"
"2215","1"
"2216","1"
"2217","0"
"2218","0"
"2219","0"
"2220","1"
"2221","0"
"2222","0"
"2223","1"
"2224","0"
"2225","1"
"2226","0"
"2227","1"
"2228","1"
"2229","0"
"2230","0"
"2231","0"
"2232","0"
"2233","0"
"2234","0"
"2235","1"
"2236","1"
"2237","0"
"2238","0"
"2239","1"
"2240","1"
"2241","2"
"2242","0"
"2243","0"
"2244","0"
"2245","1"
"2246","1"
"2247","1"
"2248","0"
"2249","2"
"2250","1"
"2251","1"
"2252","1"
"2253","1"
"2254","1"
"2255","0"
"2256","1"
"2257","0"
"2258","1"
"2259","0"
"2260","1"
"2261","1"
"2262","1"
"2263","1"
"2264","1"
"2265","1"
"2266","1"
"2267","0"
"2268","1"
"2269","0"
"2270","1"
"2271","0"
"2272","0"
"2273","0"
"2274","0"
"2275","1"
"2276","0"
"2277","0"
"2278","0"
"2279","1"
"2280","1"
"2281","0"
"2282","1"
"2283","0"
"2284","1"
"2285","0"
"2286","1"
"2287","1"
"2288","1"
"2289","0"
"2290","1"
"2291","0"
"2292","1"
"2293","1"
"2294","0"
"2295","1"
"2296","1"
"2297","0"
"2298","0"
"2299","0"
"2300","1"
"2301","1"
"2302","0"
"2303","0"
"2304","2"
"2305","0"
"2306","1"
"2307","1"
"2308","1"
"2309","1"
"2310","0"
"2311","0"
"2312","1"
"2313","1"
"2314","1"
"2315","1"
"2316","1"
"2317","0"
"2318","0"
"2319","0"
"2320","0"
"2321","1"
"2322","0"
"2323","1"
"2324","1"
"2325","1"
"2326","0"
"2327","1"
"2328","1"
"2329","1"
"2330","1"
"2331","0"
"2332","1"
"2333","1"
"2334","0"
"2335","1"
"2336","0"
"2337","1"
"2338","0"
"2339","1"
"2340","1"
"2341","2"
"2342","1"
"2343","0"
"2344","1"
"2345","0"
"2346","1"
"2347","0"
"2348","0"
"2349","1"
"2350","1"
"2351","1"
"2352","1"
"2353","0"
"2354","1"
"2355","0"
"2356","1"
"2357","1"
"2358","1"
"2359","1"
"2360","0"
"2361","1"
"2362","0"
"2363","0"
"2364","0"
"2365","0"
"2366","0"
"2367","0"
"2368","0"
"2369","0"
"2370","1"
"2371","1"
"2372","1"
"2373","0"
"2374","1"
"2375","1"
"2376","1"
"2377","1"
"2378","0"
"2379","1"
"2380","1"
"2381","1"
"2382","0"
"2383","1"
"2384","0"
"2385","1"
"2386","0"
"2387","1"
"2388","1"
"2389","1"
"2390","1"
"2391","1"
"2392","1"
"2393","1"
"2394","1"
"2395","0"
"2396","0"
"2397","0"
"2398","0"
"2399","0"
"2400","0"
"2401","1"
"2402","1"
"2403","1"
"2404","0"
"2405","0"
"2406","1"
"2407","1"
"2408","0"
"2409","1"
"2410","1"
"2411","1"
"2412","0"
"2413","1"
"2414","1"
"2415","0"
"2416","0"
"2417","2"
"2418","0"
"2419","0"
"2420","1"
"2421","1"
"2422","0"
"2423","0"
"2424","1"
"2425","1"
"2426","1"
"2427","1"
"2428","1"
"2429","1"
"2430","1"
"2431","1"
"2432","0"
"2433","1"
"2434","1"
"2435","1"
"2436","0"
"2437","1"
"2438","1"
"2439","1"
"2440","0"
"2441","0"
"2442","1"
"2443","0"
"2444","0"
"2445","1"
"2446","2"
"2447","1"
"2448","1"
"2449","1"
"2450","0"
"2451","0"
"2452","0"
"2453","0"
"2454","1"
"2455","1"
"2456","0"
"2457","0"
"2458","1"
"2459","1"
"2460","0"
"2461","0"
"2462","0"
"2463","0"
"2464","1"
"2465","1"
"2466","0"
"2467","1"
"2468","1"
"2469","1"
"2470","1"
"2471","0"
"2472","1"
"2473","1"
"2474","0"
"2475","1"
"2476","0"
"2477","0"
"2478","1"
"2479","0"
"2480","0"
"2481","0"
"2482","1"
"2483","1"
"2484","0"
"2485","0"
"2486","1"
"2487","0"
"2488","0"
"2489","1"
"2490","0"
"2491","0"
"2492","1"
"2493","1"
"2494","1"
"2495","0"
"2496","1"
"2497","0"
"2498","2"
"2499","2"
"2500","1"
"2501","1"
"2502","1"
"2503","0"
"2504","1"
"2505","1"
"2506","1"
"2507","0"
"2508","0"
"2509","1"
"2510","1"
"2511","1"
"2512","1"
"2513","1"
"2514","0"
"2515","2"
"2516","1"
"2517","1"
"2518","1"
"2519","1"
"2520","1"
"2521","0"
"2522","0"
"2523","1"
"2524","0"
"2525","0"
"2526","0"
"2527","1"
"2528","1"
"2529","0"
"2530","0"
"2531","1"
"2532","0"
"2533","1"
"2534","1"
"2535","2"
"2536","0"
"2537","0"
"2538","0"
"2539","2"
"2540","2"
"2541","1"
"2542","0"
"2543","2"
"2544","1"
"2545","1"
"2546","1"
"2547","0"
"2548","0"
"2549","1"
"2550","1"
"2551","1"
"2552","0"
"2553","0"
"2554","0"
"2555","1"
"2556","1"
"2557","0"
"2558","0"
"2559","1"
"2560","1"
"2561","1"
"2562","0"
"2563","1"
"2564","0"
"2565","0"
"2566","1"
"2567","0"
"2568","1"
"2569","0"
"2570","1"
"2571","0"
"2572","1"
"2573","0"
"2574","2"
"2575","0"
"2576","2"
"2577","0"
"2578","2"
"2579","1"
"2580","1"
"2581","1"
"2582","1"
"2583","0"
"2584","0"
"2585","1"
"2586","1"
"2587","1"
"2588","0"
"2589","0"
"2590","0"
"2591","2"
"2592","0"
"2593","1"
"2594","0"
"2595","1"
"2596","1"
"2597","1"
"2598","0"
"2599","1"
"2600","1"
"2601","0"
"2602","0"
"2603","1"
"2604","0"
"2605","0"
"2606","1"
"2607","0"
"2608","1"
"2609","1"
"2610","1"
"2611","1"
"2612","0"
"2613","1"
"2614","0"
"2615","0"
"2616","1"
"2617","1"
"2618","1"
"2619","0"
"2620","1"
"2621","1"
"2622","0"
"2623","1"
"2624","0"
"2625","0"
"2626","1"
"2627","0"
"2628","1"
"2629","0"
"2630","1"
"2631","0"
"2632","1"
"2633","2"
"2634","0"
"2635","0"
"2636","1"
"2637","0"
"2638","1"
"2639","1"
"2640","0"
"2641","2"
"2642","1"
"2643","1"
"2644","1"
"2645","1"
"2646","1"
"2647","1"
"2648","1"
"2649","1"
"2650","1"
"2651","0"
"2652","1"
"2653","0"
"2654","0"
"2655","1"
"2656","0"
"2657","1"
"2658","1"
"2659","1"
"2660","1"
"2661","0"
"2662","0"
"2663","1"
"2664","1"
"2665","0"
"2666","0"
"2667","0"
"2668","2"
"2669","2"
"2670","0"
"2671","1"
"2672","1"
"2673","1"
"2674","0"
"2675","0"
"2676","1"
"2677","0"
"2678","1"
"2679","0"
"2680","1"
"2681","0"
"2682","0"
"2683","0"
"2684","0"
"2685","0"
"2686","1"
"2687","0"
"2688","0"
"2689","0"
"2690","1"
"2691","2"
"2692","0"
"2693","1"
"2694","0"
"2695","1"
"2696","1"
"2697","2"
"2698","0"
"2699","1"
"2700","1"
"2701","0"
"2702","0"
"2703","1"
"2704","1"
"2705","1"
"2706","2"
"2707","0"
"2708","1"
"2709","0"
"2710","0"
"2711","0"
"2712","0"
"2713","0"
"2714","2"
"2715","2"
"2716","1"
"2717","1"
"2718","0"
"2719","1"
"2720","1"
"2721","0"
"2722","1"
"2723","2"
"2724","1"
"2725","0"
"2726","1"
"2727","0"
"2728","1"
"2729","0"
"2730","0"
"2731","0"
"2732","1"
"2733","0"
"2734","1"
"2735","2"
"2736","2"
"2737","0"
"2738","1"
"2739","0"
"2740","1"
"2741","1"
"2742","1"
"2743","1"
"2744","0"
"2745","2"
"2746","0"
"2747","0"
"2748","1"
"2749","1"
"2750","0"
"2751","1"
"2752","2"
"2753","0"
"2754","1"
"2755","1"
"2756","2"
"2757","1"
"2758","0"
"2759","1"
"2760","1"
"2761","2"
"2762","0"
"2763","0"
"2764","0"
"2765","0"
"2766","1"
"2767","1"
"2768","1"
"2769","0"
"2770","0"
"2771","1"
"2772","0"
"2773","0"
"2774","1"
"2775","0"
"2776","1"
"2777","0"
"2778","0"
"2779","0"
"2780","1"
"2781","1"
"2782","0"
"2783","0"
"2784","1"
"2785","1"
"2786","0"
"2787","0"
"2788","1"
"2789","1"
"2790","0"
"2791","1"
"2792","1"
"2793","1"
"2794","1"
"2795","2"
"2796","1"
"2797","0"
"2798","0"
"2799","0"
"2800","0"
"2801","0"
"2802","1"
"2803","0"
"2804","1"
"2805","1"
"2806","0"
"2807","0"
"2808","0"
"2809","0"
"2810","0"
"2811","0"
"2812","1"
"2813","1"
"2814","1"
"2815","1"
"2816","1"
"2817","1"
"2818","1"
"2819","1"
"2820","0"
"2821","0"
"2822","0"
"2823","1"
"2824","0"
"2825","1"
"2826","0"
"2827","0"
"2828","0"
"2829","1"
"2830","1"
"2831","1"
"2832","1"
"2833","1"
"2834","1"
"2835","0"
"2836","1"
"2837","0"
"2838","0"
"2839","1"
"2840","0"
"2841","1"
"2842","1"
"2843","1"
"2844","1"
"2845","0"
"2846","1"
"2847","1"
"2848","1"
"2849","0"
"2850","0"
"2851","1"
"2852","1"
"2853","1"
"2854","1"
"2855","0"
"2856","1"
"2857","0"
"2858","1"
"2859","1"
"2860","0"
"2861","1"
"2862","0"
"2863","0"
"2864","1"
"2865","1"
"2866","0"
"2867","0"
"2868","1"
"2869","0"
"2870","0"
"2871","1"
"2872","1"
"2873","1"
"2874","0"
"2875","1"
"2876","1"
"2877","1"
"2878","0"
"2879","2"
"2880","0"
"2881","0"
"2882","1"
"2883","1"
"2884","0"
"2885","1"
"2886","1"
"2887","1"
"2888","0"
"2889","0"
"2890","0"
"2891","0"
"2892","1"
"2893","1"
"2894","0"
"2895","1"
"2896","0"
"2897","1"
"2898","1"
"2899","0"
"2900","0"
"2901","1"
"2902","0"
"2903","0"
"2904","1"
"2905","1"
"2906","2"
"2907","1"
"2908","0"
"2909","0"
"2910","0"
"2911","1"
"2912","0"
"2913","1"
"2914","1"
"2915","0"
"2916","1"
"2917","0"
"2918","1"
"2919","1"
"2920","1"
"2921","1"
"2922","1"
"2923","0"
"2924","0"
"2925","0"
"2926","2"
"2927","1"
"2928","0"
"2929","0"
"2930","1"
"2931","0"
"2932","0"
"2933","1"
"2934","1"
"2935","0"
"2936","0"
"2937","0"
"2938","1"
"2939","1"
"2940","1"
"2941","1"
"2942","0"
"2943","0"
"2944","0"
"2945","1"
"2946","0"
"2947","0"
"2948","1"
"2949","0"
"2950","1"
"2951","0"
"2952","0"
"2953","0"
"2954","0"
"2955","1"
"2956","2"
"2957","1"
"2958","0"
"2959","0"
"2960","1"
"2961","1"
"2962","1"
"2963","0"
"2964","1"
"2965","0"
"2966","0"
"2967","0"
"2968","0"
"2969","1"
"2970","1"
"2971","0"
"2972","1"
"2973","0"
"2974","1"
"2975","0"
"2976","1"
"2977","0"
"2978","0"
"2979","0"
"2980","1"
"2981","0"
"2982","0"
"2983","1"
"2984","1"
"2985","0"
"2986","2"
"2987","0"
"2988","0"
"2989","2"
"2990","0"
"2991","0"
"2992","0"
"2993","1"
"2994","0"
"2995","0"
"2996","1"
"2997","0"
"2998","0"
"2999","1"
"3000","1"
"3001","0"
"3002","1"
"3003","1"
"3004","1"
"3005","1"
"3006","0"
"3007","0"
"3008","0"
"3009","1"
"3010","1"
"3011","1"
"3012","1"
"3013","1"
"3014","0"
"3015","1"
"3016","0"
"3017","1"
"3018","1"
"3019","1"
"3020","1"
"3021","0"
"3022","1"
"3023","0"
"3024","1"
"3025","0"
"3026","1"
"3027","1"
"3028","0"
"3029","0"
"3030","0"
"3031","1"
"3032","2"
"3033","0"
"3034","1"
"3035","0"
"3036","1"
"3037","2"
"3038","0"
"3039","1"
"3040","1"
"3041","0"
"3042","0"
"3043","1"
"3044","1"
"3045","1"
"3046","1"
"3047","1"
"3048","0"
"3049","1"
"3050","0"
"3051","1"
"3052","1"
"3053","2"
"3054","0"
"3055","0"
"3056","0"
"3057","1"
"3058","1"
"3059","1"
"3060","0"
"3061","1"
"3062","1"
"3063","1"
"3064","1"
"3065","1"
"3066","0"
"3067","0"
"3068","1"
"3069","0"
"3070","1"
"3071","1"
"3072","0"
"3073","0"
"3074","1"
"3075","0"
"3076","0"
"3077","0"
"3078","1"
"3079","0"
"3080","1"
"3081","0"
"3082","0"
"3083","2"
"3084","1"
"3085","1"
"3086","0"
"3087","0"
"3088","0"
"3089","1"
"3090","0"
"3091","1"
"3092","1"
"3093","2"
"3094","0"
"3095","1"
"3096","1"
"3097","1"
"3098","0"
"3099","0"
"3100","0"
"3101","0"
"3102","1"
"3103","0"
"3104","1"
"3105","0"
"3106","1"
"3107","0"
"3108","1"
"3109","0"
"3110","0"
"3111","1"
"3112","0"
"3113","0"
"3114","0"
"3115","0"
"3116","0"
"3117","1"
"3118","1"
"3119","1"
"3120","1"
"3121","1"
"3122","1"
"3123","0"
"3124","1"
"3125","1"
"3126","1"
"3127","0"
"3128","0"
"3129","1"
"3130","1"
"3131","1"
"3132","1"
"3133","1"
"3134","1"
"3135","1"
"3136","1"
"3137","1"
"3138","0"
"3139","0"
"3140","0"
"3141","1"
"3142","0"
"3143","1"
"3144","0"
"3145","1"
"3146","1"
"3147","0"
"3148","1"
"3149","0"
"3150","1"
"3151","0"
"3152","0"
"3153","1"
"3154","0"
"3155","2"
"3156","0"
"3157","0"
"3158","0"
"3159","1"
"3160","0"
"3161","1"
"3162","2"
"3163","1"
"3164","1"
"3165","1"
"3166","1"
"3167","0"
"3168","0"
"3169","1"
"3170","0"
"3171","1"
"3172","1"
"3173","0"
"3174","1"
"3175","1"
"3176","0"
"3177","1"
"3178","0"
"3179","1"
"3180","0"
"3181","0"
"3182","0"
"3183","1"
"3184","1"
"3185","0"
"3186","0"
"3187","0"
"3188","0"
"3189","1"
"3190","2"
"3191","1"
"3192","1"
"3193","1"
"3194","2"
"3195","1"
"3196","0"
"3197","1"
"3198","1"
"3199","0"
"3200","1"
"3201","1"
"3202","0"
"3203","0"
"3204","0"
"3205","1"
"3206","0"
"3207","0"
"3208","2"
"3209","0"
"3210","1"
"3211","1"
"3212","1"
"3213","0"
"3214","0"
"3215","1"
"3216","0"
"3217","1"
"3218","1"
"3219","0"
"3220","1"
"3221","2"
"3222","0"
"3223","0"
"3224","1"
"3225","0"
"3226","1"
"3227","0"
"3228","1"
"3229","1"
"3230","0"
"3231","1"
"3232","1"
"3233","1"
"3234","0"
"3235","0"
"3236","1"
"3237","0"
"3238","1"
"3239","1"
"3240","0"
"3241","0"
"3242","1"
"3243","2"
"3244","1"
"3245","0"
"3246","0"
"3247","1"
"3248","1"
"3249","1"
"3250","1"
"3251","0"
"3252","0"
"3253","0"
"3254","0"
"3255","0"
"3256","0"
"3257","1"
"3258","0"
"3259","1"
"3260","1"
"3261","0"
"3262","0"
"3263","1"
"3264","0"
"3265","1"
"3266","0"
"3267","1"
"3268","1"
"3269","1"
"3270","1"
"3271","2"
"3272","1"
"3273","0"
"3274","1"
"3275","0"
"3276","1"
"3277","1"
"3278","0"
"3279","0"
"3280","1"
"3281","1"
"3282","0"
"3283","1"
"3284","0"
"3285","0"
"3286","1"
"3287","0"
"3288","0"
"3289","0"
"3290","0"
"3291","0"
"3292","0"
"3293","1"
"3294","1"
"3295","1"
"3296","0"
"3297","1"
"3298","0"
"3299","2"
"3300","1"
"3301","1"
"3302","0"
"3303","0"
"3304","0"
"3305","1"
"3306","0"
"3307","1"
"3308","1"
"3309","0"
"3310","1"
"3311","2"
"3312","0"
"3313","0"
"3314","0"
"3315","1"
"3316","2"
"3317","0"
"3318","1"
"3319","0"
"3320","1"
"3321","1"
"3322","1"
"3323","1"
"3324","1"
"3325","1"
"3326","1"
"3327","1"
"3328","1"
"3329","1"
"3330","0"
"3331","0"
"3332","1"
"3333","0"
"3334","0"
"3335","2"
"3336","1"
"3337","1"
"3338","1"
"3339","1"
"3340","1"
"3341","0"
"3342","1"
"3343","1"
"3344","1"
"3345","0"
"3346","2"
"3347","1"
"3348","0"
"3349","2"
"3350","1"
"3351","1"
"3352","2"
"3353","0"
"3354","0"
"3355","1"
"3356","0"
"3357","0"
"3358","1"
"3359","0"
"3360","1"
"3361","1"
"3362","1"
"3363","1"
"3364","1"
"3365","0"
"3366","1"
"3367","0"
"3368","2"
"3369","1"
"3370","1"
"3371","0"
"3372","2"
"3373","2"
"3374","2"
"3375","1"
"3376","1"
"3377","1"
"3378","0"
"3379","1"
"3380","0"
"3381","0"
"3382","0"
"3383","0"
"3384","0"
"3385","1"
"3386","1"
"3387","1"
"3388","1"
"3389","1"
"3390","1"
"3391","1"
"3392","1"
"3393","1"
"3394","0"
"3395","0"
"3396","0"
"3397","1"
"3398","0"
"3399","0"
"3400","1"
"3401","1"
"3402","0"
"3403","0"
"3404","0"
"3405","1"
"3406","1"
"3407","0"
"3408","0"
"3409","1"
"3410","1"
"3411","0"
"3412","0"
"3413","1"
"3414","0"
"3415","0"
"3416","1"
"3417","1"
"3418","1"
"3419","1"
"3420","1"
"3421","1"
"3422","0"
"3423","0"
"3424","1"
"3425","1"
"3426","1"
"3427","1"
"3428","2"
"3429","1"
"3430","0"
"3431","1"
"3432","0"
"3433","0"
"3434","0"
"3435","2"
"3436","1"
"3437","0"
"3438","1"
"3439","0"
"3440","0"
"3441","1"
"3442","0"
"3443","1"
"3444","1"
"3445","1"
"3446","2"
"3447","1"
"3448","0"
"3449","1"
"3450","0"
"3451","1"
"3452","0"
"3453","1"
"3454","1"
"3455","0"
"3456","1"
"3457","1"
"3458","1"
"3459","2"
"3460","1"
"3461","1"
"3462","1"
"3463","1"
"3464","0"
"3465","1"
"3466","0"
"3467","0"
"3468","1"
"3469","1"
"3470","0"
"3471","0"
"3472","0"
"3473","0"
"3474","0"
"3475","1"
"3476","0"
"3477","0"
"3478","1"
"3479","1"
"3480","0"
"3481","1"
"3482","0"
"3483","0"
"3484","1"
"3485","1"
"3486","0"
"3487","1"
"3488","0"
"3489","1"
"3490","1"
"3491","2"
"3492","1"
"3493","0"
"3494","0"
"3495","1"
"3496","0"
"3497","0"
"3498","1"
"3499","1"
"3500","0"
"3501","0"
"3502","0"
"3503","1"
"3504","0"
"3505","1"
"3506","0"
"3507","1"
"3508","1"
"3509","0"
"3510","1"
"3511","1"
"3512","0"
"3513","0"
"3514","0"
"3515","1"
"3516","0"
"3517","0"
"3518","0"
"3519","1"
"3520","1"
"3521","0"
"3522","1"
"3523","1"
"3524","2"
"3525","0"
"3526","1"
"3527","0"
"3528","1"
"3529","2"
"3530","1"
"3531","1"
"3532","1"
"3533","1"
"3534","1"
"3535","1"
"3536","0"
"3537","0"
"3538","0"
"3539","1"
"3540","1"
"3541","0"
"3542","2"
"3543","1"
"3544","2"
"3545","0"
"3546","1"
"3547","1"
"3548","1"
"3549","0"
"3550","1"
"3551","2"
"3552","1"
"3553","1"
"3554","0"
"3555","1"
"3556","1"
"3557","2"
"3558","1"
"3559","2"
"3560","1"
"3561","1"
"3562","0"
"3563","1"
"3564","0"
"3565","1"
"3566","0"
"3567","0"
"3568","1"
"3569","0"
"3570","0"
"3571","1"
"3572","0"
"3573","1"
"3574","0"
"3575","1"
"3576","0"
"3577","1"
"3578","1"
"3579","1"
"3580","0"
"3581","1"
"3582","1"
"3583","1"
"3584","0"
"3585","1"
"3586","2"
"3587","0"
"3588","2"
"3589","0"
"3590","1"
"3591","1"
"3592","2"
"3593","0"
"3594","1"
"3595","0"
"3596","1"
"3597","0"
"3598","1"
"3599","2"
"3600","1"
"3601","0"
"3602","0"
"3603","0"
"3604","1"
"3605","0"
"3606","1"
"3607","2"
"3608","0"
"3609","0"
"3610","1"
"3611","0"
"3612","1"
"3613","0"
"3614","0"
"3615","0"
"3616","0"
"3617","1"
"3618","0"
"3619","0"
"3620","1"
"3621","0"
"3622","0"
"3623","0"
"3624","1"
"3625","1"
"3626","2"
"3627","1"
"3628","0"
"3629","1"
"3630","1"
"3631","1"
"3632","1"
"3633","0"
"3634","0"
"3635","1"
"3636","1"
"3637","1"
"3638","0"
"3639","0"
"3640","2"
"3641","0"
"3642","1"
"3643","0"
"3644","1"
"3645","1"
"3646","1"
"3647","1"
"3648","1"
"3649","0"
"3650","1"
"3651","1"
"3652","0"
"3653","1"
"3654","0"
"3655","2"
"3656","0"
"3657","0"
"3658","0"
"3659","1"
"3660","1"
"3661","0"
"3662","0"
"3663","0"
"3664","2"
"3665","2"
"3666","0"
"3667","0"
"3668","1"
"3669","1"
"3670","0"
"3671","2"
"3672","0"
"3673","1"
"3674","1"
"3675","1"
"3676","0"
"3677","2"
"3678","1"
"3679","1"
"3680","0"
"3681","1"
"3682","0"
"3683","1"
"3684","1"
"3685","0"
"3686","0"
"3687","1"
"3688","1"
"3689","0"
"3690","0"
"3691","1"
"3692","1"
"3693","1"
"3694","1"
"3695","1"
"3696","1"
"3697","0"
"3698","1"
"3699","1"
"3700","1"
"3701","0"
"3702","0"
"3703","0"
"3704","1"
"3705","0"
"3706","1"
"3707","0"
"3708","1"
"3709","0"
"3710","1"
"3711","1"
"3712","1"
"3713","0"
"3714","1"
"3715","2"
"3716","1"
"3717","1"
"3718","0"
"3719","2"
"3720","1"
"3721","0"
"3722","1"
"3723","0"
"3724","1"
"3725","0"
"3726","1"
"3727","0"
"3728","1"
"3729","1"
"3730","0"
"3731","1"
"3732","0"
"3733","1"
"3734","1"
"3735","1"
"3736","0"
"3737","1"
"3738","0"
"3739","1"
"3740","1"
"3741","0"
"3742","0"
"3743","1"
"3744","1"
"3745","0"
"3746","1"
"3747","1"
"3748","0"
"3749","1"
"3750","1"
"3751","0"
"3752","1"
"3753","0"
"3754","1"
"3755","0"
"3756","1"
"3757","0"
"3758","2"
"3759","0"
"3760","0"
"3761","0"
"3762","0"
"3763","1"
"3764","2"
"3765","1"
"3766","1"
"3767","0"
"3768","0"
"3769","2"
"3770","1"
"3771","1"
"3772","0"
"3773","1"
"3774","1"
"3775","0"
"3776","1"
"3777","1"
"3778","1"
"3779","0"
"3780","0"
"3781","1"
"3782","2"
"3783","1"
"3784","0"
"3785","0"
"3786","0"
"3787","1"
"3788","0"
"3789","1"
"3790","0"
"3791","2"
"3792","1"
"3793","0"
"3794","1"
"3795","1"
"3796","1"
"3797","1"
"3798","1"
"3799","1"
"3800","1"
"3801","1"
"3802","1"
"3803","1"
"3804","0"
"3805","1"
"3806","1"
"3807","0"
"3808","1"
"3809","0"
"3810","1"
"3811","1"
"3812","0"
"3813","1"
"3814","1"
"3815","1"
"3816","1"
"3817","1"
"3818","0"
"3819","0"
"3820","0"
"3821","0"
"3822","1"
"3823","0"
"3824","0"
"3825","1"
"3826","2"
"3827","0"
"3828","0"
"3829","2"
"3830","1"
"3831","0"
"3832","0"
"3833","1"
"3834","0"
"3835","1"
"3836","2"
"3837","1"
"3838","1"
"3839","0"
"3840","2"
"3841","1"
"3842","0"
"3843","1"
"3844","0"
"3845","0"
"3846","0"
"3847","1"
"3848","1"
"3849","1"
"3850","0"
"3851","0"
"3852","0"
"3853","0"
"3854","1"
"3855","1"
"3856","0"
"3857","1"
"3858","1"
"3859","1"
"3860","0"
"3861","1"
"3862","2"
"3863","0"
"3864","1"
"3865","1"
"3866","1"
"3867","0"
"3868","1"
"3869","0"
"3870","1"
"3871","1"
"3872","1"
"3873","1"
"3874","1"
"3875","1"
"3876","1"
"3877","0"
"3878","0"
"3879","0"
"3880","1"
"3881","0"
"3882","1"
"3883","0"
"3884","1"
"3885","0"
"3886","1"
"3887","1"
"3888","0"
"3889","1"
"3890","1"
"3891","0"
"3892","1"
"3893","1"
"3894","2"
"3895","1"
"3896","0"
"3897","2"
"3898","0"
"3899","0"
"3900","1"
"3901","1"
"3902","0"
"3903","2"
"3904","1"
"3905","0"
"3906","0"
"3907","1"
"3908","1"
"3909","1"
"3910","1"
"3911","1"
"3912","1"
"3913","0"
"3914","1"
"3915","1"
"3916","0"
"3917","1"
"3918","1"
"3919","0"
"3920","0"
"3921","0"
"3922","0"
"3923","0"
"3924","1"
"3925","0"
"3926","1"
"3927","1"
"3928","1"
"3929","1"
"3930","1"
"3931","2"
"3932","0"
"3933","1"
"3934","0"
"3935","0"
"3936","0"
"3937","0"
"3938","0"
"3939","0"
"3940","0"
"3941","0"
"3942","1"
"3943","0"
"3944","0"
"3945","0"
"3946","0"
"3947","0"
"3948","2"
"3949","1"
"3950","0"
"3951","0"
"3952","0"
"3953","1"
"3954","0"
"3955","1"
"3956","1"
"3957","1"
"3958","1"
"3959","2"
"3960","1"
"3961","1"
"3962","1"
"3963","2"
"3964","1"
"3965","1"
"3966","0"
"3967","1"
"3968","0"
"3969","0"
"3970","1"
"3971","0"
"3972","2"
"3973","1"
"3974","1"
"3975","1"
"3976","1"
"3977","0"
"3978","1"
"3979","1"
"3980","0"
"3981","1"
"3982","0"
"3983","1"
"3984","1"
"3985","1"
"3986","0"
"3987","1"
"3988","1"
"3989","1"
"3990","1"
"3991","1"
"3992","1"
"3993","0"
"3994","0"
"3995","0"
"3996","2"
"3997","1"
