"Id","y"
"2444","2"
"2445","1"
"2446","0"
"2447","0"
"2448","1"
"2449","2"
"2450","0"
"2451","0"
"2452","0"
"2453","0"
"2454","0"
"2455","0"
"2456","0"
"2457","0"
"2458","1"
"2459","1"
"2460","0"
"2461","0"
"2462","0"
"2463","0"
"2464","0"
"2465","0"
"2466","0"
"2467","2"
"2468","1"
"2469","1"
"2470","1"
"2471","0"
"2472","0"
"2473","1"
"2474","1"
"2475","0"
"2476","0"
"2477","2"
"2478","0"
"2479","0"
"2480","0"
"2481","0"
"2482","1"
"2483","1"
"2484","0"
"2485","0"
"2486","2"
"2487","0"
"2488","0"
"2489","1"
"2490","0"
"2491","0"
"2492","0"
"2493","0"
"2494","2"
"2495","0"
"2496","0"
"2497","0"
"2498","2"
"2499","0"
"2500","2"
"2501","1"
"2502","1"
"2503","0"
"2504","0"
"2505","0"
"2506","0"
"2507","0"
"2508","0"
"2509","1"
"2510","1"
"2511","1"
"2512","1"
"2513","1"
"2514","0"
"2515","0"
"2516","1"
"2517","0"
"2518","2"
"2519","1"
"2520","2"
"2521","0"
"2522","0"
"2523","0"
"2524","0"
"2525","0"
"2526","0"
"2527","1"
"2528","1"
"2529","0"
"2530","0"
"2531","1"
"2532","0"
"2533","0"
"2534","1"
"2535","2"
"2536","0"
"2537","0"
"2538","0"
"2539","0"
"2540","2"
"2541","1"
"2542","0"
"2543","0"
"2544","2"
"2545","0"
"2546","1"
"2547","0"
"2548","0"
"2549","1"
"2550","0"
"2551","1"
"2552","0"
"2553","0"
"2554","0"
"2555","0"
"2556","2"
"2557","0"
"2558","0"
"2559","2"
"2560","1"
"2561","1"
"2562","0"
"2563","0"
"2564","0"
"2565","0"
"2566","0"
"2567","0"
"2568","2"
"2569","0"
"2570","1"
"2571","0"
"2572","2"
"2573","0"
"2574","0"
"2575","0"
"2576","0"
"2577","0"
"2578","0"
"2579","1"
"2580","0"
"2581","0"
"2582","1"
"2583","0"
"2584","0"
"2585","0"
"2586","1"
"2587","1"
"2588","0"
"2589","0"
"2590","0"
"2591","0"
"2592","1"
"2593","0"
"2594","2"
"2595","0"
"2596","1"
"2597","1"
"2598","0"
"2599","0"
"2600","1"
"2601","0"
"2602","0"
"2603","1"
"2604","0"
"2605","0"
"2606","0"
"2607","0"
"2608","2"
"2609","0"
"2610","1"
"2611","1"
"2612","0"
"2613","1"
"2614","0"
"2615","0"
"2616","2"
"2617","2"
"2618","0"
"2619","0"
"2620","0"
"2621","0"
"2622","0"
"2623","2"
"2624","0"
"2625","0"
"2626","1"
"2627","0"
"2628","1"
"2629","0"
"2630","1"
"2631","0"
"2632","0"
"2633","0"
"2634","0"
"2635","0"
"2636","1"
"2637","0"
"2638","0"
"2639","1"
"2640","0"
"2641","2"
"2642","1"
"2643","1"
"2644","0"
"2645","1"
"2646","1"
"2647","2"
"2648","1"
"2649","0"
"2650","1"
"2651","0"
"2652","1"
"2653","0"
"2654","0"
"2655","1"
"2656","0"
"2657","0"
"2658","2"
"2659","1"
"2660","1"
"2661","0"
"2662","0"
"2663","1"
"2664","0"
"2665","0"
"2666","0"
"2667","0"
"2668","0"
"2669","0"
"2670","0"
"2671","0"
"2672","0"
"2673","0"
"2674","0"
"2675","0"
"2676","0"
"2677","0"
"2678","2"
"2679","0"
"2680","0"
"2681","0"
"2682","0"
"2683","0"
"2684","0"
"2685","0"
"2686","2"
"2687","0"
"2688","0"
"2689","0"
"2690","0"
"2691","1"
"2692","0"
"2693","1"
"2694","0"
"2695","1"
"2696","1"
"2697","0"
"2698","0"
"2699","2"
"2700","0"
"2701","0"
"2702","0"
"2703","2"
"2704","1"
"2705","2"
"2706","0"
"2707","0"
"2708","0"
"2709","0"
"2710","0"
"2711","0"
"2712","0"
"2713","0"
"2714","2"
"2715","2"
"2716","2"
"2717","0"
"2718","0"
"2719","1"
"2720","0"
"2721","0"
"2722","1"
"2723","1"
"2724","2"
"2725","0"
"2726","0"
"2727","0"
"2728","1"
"2729","0"
"2730","0"
"2731","0"
"2732","0"
"2733","0"
"2734","0"
"2735","2"
"2736","0"
"2737","0"
"2738","1"
"2739","2"
"2740","0"
"2741","2"
"2742","2"
"2743","1"
"2744","0"
"2745","0"
"2746","0"
"2747","0"
"2748","0"
"2749","2"
"2750","0"
"2751","1"
"2752","0"
"2753","0"
"2754","1"
"2755","1"
"2756","0"
"2757","0"
"2758","0"
"2759","0"
"2760","0"
"2761","0"
"2762","0"
"2763","0"
"2764","0"
"2765","0"
"2766","1"
"2767","2"
"2768","1"
"2769","0"
"2770","0"
"2771","1"
"2772","0"
"2773","0"
"2774","0"
"2775","0"
"2776","0"
"2777","0"
"2778","0"
"2779","0"
"2780","1"
"2781","0"
"2782","0"
"2783","0"
"2784","0"
"2785","2"
"2786","0"
"2787","0"
"2788","0"
"2789","2"
"2790","0"
"2791","1"
"2792","0"
"2793","2"
"2794","0"
"2795","2"
"2796","1"
"2797","0"
"2798","0"
"2799","0"
"2800","0"
"2801","0"
"2802","0"
"2803","0"
"2804","1"
"2805","2"
"2806","0"
"2807","0"
"2808","0"
"2809","0"
"2810","0"
"2811","0"
"2812","1"
"2813","0"
"2814","2"
"2815","0"
"2816","1"
"2817","1"
"2818","1"
"2819","2"
"2820","0"
"2821","0"
"2822","0"
"2823","2"
"2824","0"
"2825","1"
"2826","0"
"2827","0"
"2828","0"
"2829","0"
"2830","2"
"2831","1"
"2832","2"
"2833","2"
"2834","0"
"2835","0"
"2836","0"
"2837","0"
"2838","0"
"2839","0"
"2840","0"
"2841","1"
"2842","1"
"2843","2"
"2844","0"
"2845","0"
"2846","0"
"2847","1"
"2848","2"
"2849","0"
"2850","0"
"2851","0"
"2852","1"
"2853","0"
"2854","0"
"2855","0"
"2856","1"
"2857","0"
"2858","0"
"2859","0"
"2860","0"
"2861","1"
"2862","0"
"2863","0"
"2864","0"
"2865","1"
"2866","0"
"2867","0"
"2868","1"
"2869","0"
"2870","0"
"2871","0"
"2872","0"
"2873","0"
"2874","0"
"2875","1"
"2876","0"
"2877","1"
"2878","0"
"2879","0"
"2880","2"
"2881","0"
"2882","0"
"2883","0"
"2884","0"
"2885","1"
"2886","0"
"2887","2"
"2888","0"
"2889","0"
"2890","0"
"2891","0"
"2892","1"
"2893","1"
"2894","0"
"2895","0"
"2896","0"
"2897","1"
"2898","1"
"2899","0"
"2900","0"
"2901","0"
"2902","0"
"2903","0"
"2904","1"
"2905","0"
"2906","0"
"2907","1"
"2908","0"
"2909","0"
"2910","0"
"2911","1"
"2912","0"
"2913","1"
"2914","2"
"2915","0"
"2916","0"
"2917","0"
"2918","1"
"2919","0"
"2920","0"
"2921","1"
"2922","0"
"2923","0"
"2924","0"
"2925","0"
"2926","2"
"2927","1"
"2928","0"
"2929","0"
"2930","0"
"2931","0"
"2932","0"
"2933","1"
"2934","1"
"2935","0"
"2936","0"
"2937","0"
"2938","1"
"2939","1"
"2940","1"
"2941","1"
"2942","0"
"2943","0"
"2944","0"
"2945","2"
"2946","0"
"2947","0"
"2948","1"
"2949","2"
"2950","2"
"2951","0"
"2952","0"
"2953","0"
"2954","0"
"2955","1"
"2956","0"
"2957","1"
"2958","0"
"2959","0"
"2960","1"
"2961","2"
"2962","0"
"2963","0"
"2964","0"
"2965","0"
"2966","0"
"2967","0"
"2968","0"
"2969","0"
"2970","0"
"2971","0"
"2972","0"
"2973","0"
"2974","1"
"2975","0"
"2976","1"
"2977","0"
"2978","0"
"2979","0"
"2980","0"
"2981","0"
"2982","0"
"2983","0"
"2984","2"
"2985","0"
"2986","0"
"2987","0"
"2988","0"
"2989","0"
"2990","0"
"2991","0"
"2992","0"
"2993","1"
"2994","2"
"2995","0"
"2996","0"
"2997","0"
"2998","0"
"2999","1"
"3000","1"
"3001","0"
"3002","0"
"3003","1"
"3004","0"
"3005","0"
"3006","0"
"3007","0"
"3008","0"
"3009","0"
"3010","2"
"3011","0"
"3012","1"
"3013","0"
"3014","2"
"3015","0"
"3016","2"
"3017","1"
"3018","0"
"3019","1"
"3020","2"
"3021","0"
"3022","1"
"3023","0"
"3024","0"
"3025","0"
"3026","1"
"3027","0"
"3028","0"
"3029","0"
"3030","2"
"3031","0"
"3032","0"
"3033","0"
"3034","2"
"3035","0"
"3036","1"
"3037","0"
"3038","2"
"3039","0"
"3040","0"
"3041","0"
"3042","0"
"3043","1"
"3044","1"
"3045","1"
"3046","0"
"3047","0"
"3048","0"
"3049","0"
"3050","0"
"3051","0"
"3052","2"
"3053","2"
"3054","0"
"3055","0"
"3056","0"
"3057","0"
"3058","1"
"3059","1"
"3060","0"
"3061","1"
"3062","0"
"3063","0"
"3064","1"
"3065","0"
"3066","2"
"3067","0"
"3068","0"
"3069","0"
"3070","2"
"3071","1"
"3072","0"
"3073","0"
"3074","0"
"3075","0"
"3076","0"
"3077","0"
"3078","1"
"3079","0"
"3080","1"
"3081","0"
"3082","0"
"3083","0"
"3084","1"
"3085","1"
"3086","2"
"3087","0"
"3088","0"
"3089","1"
"3090","0"
"3091","1"
"3092","0"
"3093","0"
"3094","0"
"3095","1"
"3096","0"
"3097","1"
"3098","0"
"3099","2"
"3100","0"
"3101","0"
"3102","1"
"3103","0"
"3104","0"
"3105","2"
"3106","1"
"3107","0"
"3108","0"
"3109","2"
"3110","0"
"3111","1"
"3112","0"
"3113","0"
"3114","0"
"3115","0"
"3116","0"
"3117","1"
"3118","0"
"3119","0"
"3120","0"
"3121","0"
"3122","0"
"3123","0"
"3124","0"
"3125","1"
"3126","0"
"3127","0"
"3128","0"
"3129","0"
"3130","0"
"3131","1"
"3132","0"
"3133","1"
"3134","1"
"3135","1"
"3136","1"
"3137","2"
"3138","0"
"3139","0"
"3140","0"
"3141","0"
"3142","0"
"3143","1"
"3144","0"
"3145","0"
"3146","1"
"3147","0"
"3148","0"
"3149","0"
"3150","0"
"3151","0"
"3152","0"
"3153","1"
"3154","0"
"3155","2"
"3156","2"
"3157","0"
"3158","0"
"3159","0"
"3160","0"
"3161","0"
"3162","2"
"3163","1"
"3164","0"
"3165","0"
"3166","2"
"3167","0"
"3168","0"
"3169","1"
"3170","0"
"3171","1"
"3172","1"
"3173","0"
"3174","2"
"3175","0"
"3176","0"
"3177","2"
"3178","0"
"3179","1"
"3180","0"
"3181","0"
"3182","0"
"3183","2"
"3184","2"
"3185","2"
"3186","0"
"3187","0"
"3188","0"
"3189","0"
"3190","1"
"3191","1"
"3192","0"
"3193","2"
"3194","0"
"3195","0"
"3196","0"
"3197","2"
"3198","0"
"3199","0"
"3200","0"
"3201","0"
"3202","0"
"3203","0"
"3204","0"
"3205","1"
"3206","0"
"3207","0"
"3208","1"
"3209","0"
"3210","1"
"3211","1"
"3212","1"
"3213","0"
"3214","0"
"3215","1"
"3216","0"
"3217","0"
"3218","1"
"3219","0"
"3220","0"
"3221","2"
"3222","2"
"3223","0"
"3224","0"
"3225","0"
"3226","1"
"3227","0"
"3228","2"
"3229","0"
"3230","0"
"3231","0"
"3232","0"
"3233","1"
"3234","0"
"3235","0"
"3236","0"
"3237","0"
"3238","1"
"3239","1"
"3240","0"
"3241","0"
"3242","1"
"3243","0"
"3244","1"
"3245","0"
"3246","0"
"3247","1"
"3248","0"
"3249","1"
"3250","1"
"3251","0"
"3252","0"
"3253","0"
"3254","0"
"3255","0"
"3256","2"
"3257","0"
"3258","0"
"3259","1"
"3260","1"
"3261","0"
"3262","0"
"3263","1"
"3264","0"
"3265","0"
"3266","0"
"3267","1"
"3268","1"
"3269","2"
"3270","0"
"3271","0"
"3272","0"
"3273","0"
"3274","0"
"3275","0"
"3276","0"
"3277","1"
"3278","0"
"3279","0"
"3280","0"
"3281","0"
"3282","0"
"3283","1"
"3284","0"
"3285","0"
"3286","0"
"3287","0"
"3288","0"
"3289","0"
"3290","0"
"3291","0"
"3292","0"
"3293","1"
"3294","0"
"3295","1"
"3296","0"
"3297","1"
"3298","0"
"3299","0"
"3300","0"
"3301","0"
"3302","0"
"3303","0"
"3304","0"
"3305","1"
"3306","0"
"3307","0"
"3308","1"
"3309","0"
"3310","1"
"3311","0"
"3312","0"
"3313","0"
"3314","0"
"3315","1"
"3316","2"
"3317","0"
"3318","1"
"3319","0"
"3320","0"
"3321","0"
"3322","1"
"3323","0"
"3324","1"
"3325","0"
"3326","1"
"3327","1"
"3328","0"
"3329","0"
"3330","0"
"3331","0"
"3332","0"
"3333","0"
"3334","0"
"3335","0"
"3336","1"
"3337","1"
"3338","0"
"3339","1"
"3340","1"
"3341","0"
"3342","1"
"3343","0"
"3344","2"
"3345","0"
"3346","1"
"3347","0"
"3348","0"
"3349","0"
"3350","1"
"3351","1"
"3352","0"
"3353","0"
"3354","0"
"3355","1"
"3356","0"
"3357","0"
"3358","1"
"3359","0"
"3360","0"
"3361","1"
"3362","1"
"3363","1"
"3364","1"
"3365","0"
"3366","0"
"3367","0"
"3368","1"
"3369","1"
"3370","1"
"3371","0"
"3372","2"
"3373","2"
"3374","0"
"3375","1"
"3376","1"
"3377","0"
"3378","0"
"3379","1"
"3380","0"
"3381","0"
"3382","0"
"3383","0"
"3384","2"
"3385","1"
"3386","1"
"3387","1"
"3388","0"
"3389","2"
"3390","0"
"3391","0"
"3392","2"
"3393","2"
"3394","0"
"3395","0"
"3396","0"
"3397","1"
"3398","0"
"3399","0"
"3400","0"
"3401","0"
"3402","0"
"3403","0"
"3404","0"
"3405","1"
"3406","2"
"3407","0"
"3408","0"
"3409","1"
"3410","2"
"3411","0"
"3412","0"
"3413","0"
"3414","0"
"3415","0"
"3416","1"
"3417","2"
"3418","2"
"3419","0"
"3420","1"
"3421","0"
"3422","0"
"3423","0"
"3424","0"
"3425","2"
"3426","1"
"3427","2"
"3428","0"
"3429","1"
"3430","0"
"3431","2"
"3432","0"
"3433","0"
"3434","0"
"3435","0"
"3436","0"
"3437","0"
"3438","1"
"3439","0"
"3440","0"
"3441","0"
"3442","0"
"3443","1"
"3444","2"
"3445","1"
"3446","2"
"3447","2"
"3448","0"
"3449","0"
"3450","0"
"3451","1"
"3452","0"
"3453","1"
"3454","2"
"3455","0"
"3456","1"
"3457","1"
"3458","0"
"3459","2"
"3460","2"
"3461","2"
"3462","1"
"3463","1"
"3464","0"
"3465","0"
"3466","0"
"3467","0"
"3468","0"
"3469","0"
"3470","0"
"3471","0"
"3472","0"
"3473","0"
"3474","0"
"3475","0"
"3476","0"
"3477","0"
"3478","0"
"3479","0"
"3480","0"
"3481","0"
"3482","0"
"3483","0"
"3484","1"
"3485","0"
"3486","0"
"3487","0"
"3488","0"
"3489","1"
"3490","2"
"3491","0"
"3492","1"
"3493","0"
"3494","0"
"3495","2"
"3496","0"
"3497","0"
"3498","0"
"3499","1"
"3500","0"
"3501","0"
"3502","0"
"3503","1"
"3504","0"
"3505","1"
"3506","0"
"3507","1"
"3508","0"
"3509","0"
"3510","2"
"3511","1"
"3512","0"
"3513","0"
"3514","0"
"3515","0"
"3516","2"
"3517","0"
"3518","0"
"3519","1"
"3520","1"
"3521","0"
"3522","1"
"3523","0"
"3524","2"
"3525","0"
"3526","2"
"3527","0"
"3528","0"
"3529","0"
"3530","1"
"3531","2"
"3532","0"
"3533","2"
"3534","1"
"3535","1"
"3536","0"
"3537","0"
"3538","0"
"3539","1"
"3540","0"
"3541","0"
"3542","2"
"3543","0"
"3544","2"
"3545","0"
"3546","0"
"3547","2"
"3548","1"
"3549","0"
"3550","2"
"3551","2"
"3552","2"
"3553","0"
"3554","0"
"3555","0"
"3556","0"
"3557","0"
"3558","2"
"3559","2"
"3560","2"
"3561","2"
"3562","0"
"3563","0"
"3564","0"
"3565","1"
"3566","0"
"3567","0"
"3568","1"
"3569","0"
"3570","0"
"3571","2"
"3572","0"
"3573","0"
"3574","0"
"3575","1"
"3576","0"
"3577","0"
"3578","0"
"3579","0"
"3580","0"
"3581","0"
"3582","0"
"3583","0"
"3584","0"
"3585","2"
"3586","0"
"3587","0"
"3588","0"
"3589","2"
"3590","1"
"3591","1"
"3592","1"
"3593","0"
"3594","0"
"3595","0"
"3596","1"
"3597","0"
"3598","2"
"3599","0"
"3600","1"
"3601","0"
"3602","0"
"3603","0"
"3604","2"
"3605","0"
"3606","1"
"3607","0"
"3608","0"
"3609","0"
"3610","2"
"3611","1"
"3612","0"
"3613","0"
"3614","0"
"3615","0"
"3616","0"
"3617","1"
"3618","0"
"3619","0"
"3620","1"
"3621","0"
"3622","0"
"3623","0"
"3624","0"
"3625","2"
"3626","0"
"3627","1"
"3628","0"
"3629","0"
"3630","0"
"3631","2"
"3632","1"
"3633","0"
"3634","0"
"3635","1"
"3636","0"
"3637","1"
"3638","0"
"3639","0"
"3640","1"
"3641","0"
"3642","0"
"3643","0"
"3644","0"
"3645","1"
"3646","1"
"3647","2"
"3648","1"
"3649","0"
"3650","1"
"3651","2"
"3652","0"
"3653","1"
"3654","0"
"3655","2"
"3656","0"
"3657","0"
"3658","0"
"3659","0"
"3660","1"
"3661","0"
"3662","0"
"3663","0"
"3664","2"
"3665","0"
"3666","0"
"3667","0"
"3668","1"
"3669","1"
"3670","0"
"3671","2"
"3672","0"
"3673","1"
"3674","1"
"3675","1"
"3676","0"
"3677","2"
"3678","1"
"3679","0"
"3680","0"
"3681","0"
"3682","0"
"3683","0"
"3684","0"
"3685","0"
"3686","0"
"3687","0"
"3688","0"
"3689","0"
"3690","0"
"3691","0"
"3692","1"
"3693","0"
"3694","1"
"3695","0"
"3696","0"
"3697","0"
"3698","1"
"3699","1"
"3700","2"
"3701","0"
"3702","0"
"3703","0"
"3704","1"
"3705","0"
"3706","0"
"3707","0"
"3708","0"
"3709","0"
"3710","1"
"3711","1"
"3712","1"
"3713","0"
"3714","0"
"3715","0"
"3716","0"
"3717","2"
"3718","0"
"3719","0"
"3720","0"
"3721","0"
"3722","0"
"3723","0"
"3724","1"
"3725","0"
"3726","0"
"3727","0"
"3728","0"
"3729","1"
"3730","0"
"3731","0"
"3732","0"
"3733","0"
"3734","1"
"3735","0"
"3736","0"
"3737","0"
"3738","0"
"3739","1"
"3740","0"
"3741","0"
"3742","0"
"3743","1"
"3744","1"
"3745","0"
"3746","0"
"3747","0"
"3748","0"
"3749","0"
"3750","1"
"3751","0"
"3752","1"
"3753","0"
"3754","1"
"3755","0"
"3756","0"
"3757","0"
"3758","2"
"3759","0"
"3760","0"
"3761","0"
"3762","0"
"3763","1"
"3764","0"
"3765","0"
"3766","1"
"3767","0"
"3768","0"
"3769","0"
"3770","2"
"3771","0"
"3772","0"
"3773","1"
"3774","1"
"3775","0"
"3776","0"
"3777","1"
"3778","2"
"3779","0"
"3780","0"
"3781","0"
"3782","0"
"3783","1"
"3784","0"
"3785","0"
"3786","2"
"3787","0"
"3788","0"
"3789","2"
"3790","2"
"3791","0"
"3792","1"
"3793","0"
"3794","1"
"3795","0"
"3796","0"
"3797","1"
"3798","0"
"3799","0"
"3800","1"
"3801","0"
"3802","1"
"3803","0"
"3804","0"
"3805","0"
"3806","0"
"3807","0"
"3808","0"
"3809","0"
"3810","1"
"3811","0"
"3812","0"
"3813","0"
"3814","0"
"3815","0"
"3816","2"
"3817","1"
"3818","0"
"3819","0"
"3820","0"
"3821","0"
"3822","0"
"3823","0"
"3824","0"
"3825","2"
"3826","2"
"3827","0"
"3828","0"
"3829","2"
"3830","0"
"3831","0"
"3832","0"
"3833","1"
"3834","0"
"3835","1"
"3836","0"
"3837","0"
"3838","1"
"3839","0"
"3840","2"
"3841","0"
"3842","0"
"3843","1"
"3844","0"
"3845","0"
"3846","0"
"3847","0"
"3848","1"
"3849","1"
"3850","0"
"3851","0"
"3852","0"
"3853","0"
"3854","1"
"3855","2"
"3856","2"
"3857","0"
"3858","0"
"3859","0"
"3860","0"
"3861","0"
"3862","0"
"3863","0"
"3864","1"
"3865","1"
"3866","1"
"3867","0"
"3868","0"
"3869","0"
"3870","0"
"3871","1"
"3872","0"
"3873","0"
"3874","1"
"3875","0"
"3876","2"
"3877","0"
"3878","2"
"3879","0"
"3880","1"
"3881","0"
"3882","0"
"3883","2"
"3884","2"
"3885","0"
"3886","0"
"3887","0"
"3888","0"
"3889","0"
"3890","1"
"3891","0"
"3892","1"
"3893","1"
"3894","0"
"3895","0"
"3896","0"
"3897","0"
"3898","0"
"3899","0"
"3900","1"
"3901","0"
"3902","0"
"3903","0"
"3904","1"
"3905","0"
"3906","0"
"3907","1"
"3908","0"
"3909","1"
"3910","0"
"3911","1"
"3912","2"
"3913","0"
"3914","0"
"3915","2"
"3916","0"
"3917","1"
"3918","2"
"3919","0"
"3920","0"
"3921","0"
"3922","0"
"3923","0"
"3924","0"
"3925","0"
"3926","2"
"3927","0"
"3928","2"
"3929","2"
"3930","0"
"3931","2"
"3932","0"
"3933","1"
"3934","0"
"3935","0"
"3936","0"
"3937","0"
"3938","0"
"3939","0"
"3940","0"
"3941","0"
"3942","1"
"3943","0"
"3944","0"
"3945","0"
"3946","0"
"3947","0"
"3948","0"
"3949","1"
"3950","0"
"3951","0"
"3952","0"
"3953","0"
"3954","0"
"3955","1"
"3956","2"
"3957","1"
"3958","1"
"3959","2"
"3960","1"
"3961","0"
"3962","1"
"3963","2"
"3964","2"
"3965","1"
"3966","0"
"3967","0"
"3968","0"
"3969","0"
"3970","2"
"3971","0"
"3972","0"
"3973","1"
"3974","1"
"3975","0"
"3976","0"
"3977","0"
"3978","0"
"3979","0"
"3980","0"
"3981","0"
"3982","0"
"3983","1"
"3984","2"
"3985","0"
"3986","0"
"3987","0"
"3988","2"
"3989","0"
"3990","0"
"3991","0"
"3992","0"
"3993","0"
"3994","0"
"3995","0"
"3996","2"
"3997","1"
