Id,y
2274,2
2275,2
2276,2
2277,2
2278,0
2279,2
2280,1
2281,1
2282,0
2283,2
2284,2
2285,2
2286,1
2287,2
2288,1
2289,2
2290,2
2291,2
2292,0
2293,2
2294,2
2295,0
2296,0
2297,0
2298,2
2299,2
2300,2
2301,0
2302,1
2303,0
2304,2
2305,2
2306,2
2307,2
2308,2
2309,1
2310,1
2311,1
2312,2
2313,0
2314,2
2315,2
2316,2
2317,1
2318,1
2319,2
2320,0
2321,2
2322,2
2323,2
2324,2
2325,0
2326,2
2327,2
2328,1
2329,2
2330,2
2331,0
2332,1
2333,2
2334,2
2335,2
2336,2
2337,2
2338,2
2339,2
2340,0
2341,2
2342,0
2343,2
2344,0
2345,2
2346,1
2347,2
2348,2
2349,1
2350,2
2351,2
2352,0
2353,2
2354,0
2355,2
2356,2
2357,2
2358,1
2359,2
2360,1
2361,0
2362,2
2363,0
2364,1
2365,2
2366,0
2367,2
2368,2
2369,2
2370,2
2371,2
2372,2
2373,1
2374,2
2375,0
2376,0
2377,2
2378,1
2379,2
2380,2
2381,1
2382,1
2383,2
2384,2
2385,2
2386,2
2387,2
2388,2
2389,2
2390,2
2391,0
2392,2
2393,2
2394,2
2395,2
2396,2
2397,2
2398,0
2399,2
2400,2
2401,2
2402,2
2403,2
2404,2
2405,0
2406,2
2407,1
2408,2
2409,2
2410,2
2411,0
2412,2
2413,2
2414,2
2415,2
2416,2
2417,2
2418,2
2419,2
2420,2
2421,2
2422,2
2423,0
2424,2
2425,1
2426,2
2427,1
2428,2
2429,2
2430,1
2431,0
2432,1
2433,2
2434,1
2435,1
2436,1
2437,1
2438,0
2439,2
2440,1
2441,0
2442,2
2443,1
2444,2
2445,2
2446,2
2447,2
2448,0
2449,2
2450,1
2451,2
2452,2
2453,0
2454,1
2455,1
2456,0
2457,2
2458,2
2459,2
2460,2
2461,2
2462,2
2463,2
2464,2
2465,2
2466,2
2467,2
2468,2
2469,2
2470,2
2471,2
2472,1
2473,1
2474,2
2475,2
2476,2
2477,2
2478,2
2479,1
2480,0
2481,2
2482,1
2483,0
2484,2
2485,0
2486,1
2487,0
2488,1
2489,2
2490,2
2491,2
2492,2
2493,1
2494,1
2495,2
2496,1
2497,2
2498,1
2499,0
2500,0
2501,0
2502,1
2503,1
2504,2
2505,2
2506,2
2507,2
2508,2
2509,2
2510,2
2511,2
2512,2
2513,2
2514,2
2515,1
2516,1
2517,2
2518,2
2519,2
2520,2
2521,2
2522,0
2523,2
2524,2
2525,2
2526,2
2527,2
2528,2
2529,2
2530,2
2531,1
2532,2
2533,2
2534,2
2535,1
2536,2
2537,2
2538,2
2539,0
2540,1
2541,2
2542,2
2543,1
2544,2
2545,1
2546,2
2547,2
2548,0
2549,0
2550,0
2551,2
2552,1
2553,0
2554,2
2555,1
2556,2
2557,2
2558,0
2559,1
2560,0
2561,2
2562,1
2563,2
2564,0
2565,2
2566,2
2567,2
2568,0
2569,2
2570,2
2571,2
2572,2
2573,2
2574,0
2575,2
2576,1
2577,2
2578,1
2579,2
2580,2
2581,1
2582,2
2583,1
2584,2
2585,0
2586,1
2587,2
2588,2
2589,2
2590,0
2591,0
2592,2
2593,2
2594,1
2595,0
2596,2
2597,2
2598,2
2599,1
2600,2
2601,2
2602,2
2603,1
2604,2
2605,2
2606,1
2607,0
2608,2
2609,0
2610,1
2611,1
2612,2
2613,2
2614,2
2615,2
2616,2
2617,2
2618,2
2619,2
2620,1
2621,2
2622,2
2623,2
2624,2
2625,2
2626,2
2627,2
2628,2
2629,2
2630,0
2631,2
2632,1
2633,2
2634,2
2635,2
2636,2
2637,2
2638,2
2639,2
2640,0
2641,2
2642,2
2643,0
2644,2
2645,2
2646,1
2647,0
2648,1
2649,0
2650,1
2651,1
2652,1
2653,0
2654,1
2655,2
2656,2
2657,2
2658,1
2659,1
2660,2
2661,2
2662,2
2663,2
2664,2
2665,2
2666,2
2667,2
2668,2
2669,2
2670,0
2671,2
2672,1
2673,1
2674,0
2675,2
2676,2
2677,2
2678,2
2679,1
2680,2
2681,2
2682,2
2683,2
2684,0
2685,0
2686,2
2687,1
2688,1
2689,2
2690,0
2691,0
2692,2
2693,2
2694,1
2695,1
2696,1
2697,1
2698,2
2699,2
2700,1
2701,2
2702,1
2703,0
2704,2
2705,1
2706,2
2707,1
2708,2
2709,1
2710,2
2711,1
2712,2
2713,2
2714,2
2715,0
2716,2
2717,2
2718,2
2719,2
2720,2
2721,2
2722,2
2723,2
2724,0
2725,2
2726,2
2727,2
2728,2
2729,2
2730,1
2731,2
2732,2
2733,1
2734,2
2735,1
2736,2
2737,2
2738,2
2739,0
2740,2
2741,2
2742,2
2743,1
2744,2
2745,2
2746,0
2747,2
2748,0
2749,2
2750,0
2751,0
2752,1
2753,2
2754,0
2755,0
2756,2
2757,2
2758,0
2759,2
2760,1
2761,2
2762,2
2763,2
2764,2
2765,2
2766,1
2767,1
2768,0
2769,2
2770,0
2771,2
2772,2
2773,2
2774,0
2775,1
2776,2
2777,1
2778,2
2779,0
2780,0
2781,2
2782,2
2783,2
2784,2
2785,2
2786,1
2787,1
2788,1
2789,2
2790,2
2791,2
2792,1
2793,2
2794,0
2795,0
2796,2
2797,2
2798,2
2799,2
2800,0
2801,1
2802,0
2803,2
2804,2
2805,1
2806,0
2807,2
2808,2
2809,2
2810,2
2811,2
2812,2
2813,1
2814,2
2815,2
2816,1
2817,2
2818,2
2819,2
2820,1
2821,2
2822,2
2823,0
2824,0
2825,2
2826,2
2827,2
2828,1
2829,2
2830,0
2831,2
2832,0
2833,0
2834,2
2835,2
2836,2
2837,2
2838,2
2839,2
2840,2
2841,2
2842,2
2843,2
2844,1
2845,2
2846,2
2847,0
2848,1
2849,0
2850,1
2851,2
2852,2
2853,2
2854,1
2855,1
2856,0
2857,2
2858,2
2859,2
2860,2
2861,2
2862,0
2863,2
2864,1
2865,1
2866,2
2867,0
2868,1
2869,2
2870,2
2871,2
2872,1
2873,2
2874,2
2875,0
2876,2
2877,1
2878,2
2879,2
2880,1
2881,0
2882,0
2883,1
2884,2
2885,2
2886,0
2887,2
2888,1
2889,1
2890,2
2891,2
2892,2
2893,0
2894,0
2895,2
2896,2
2897,2
2898,1
2899,1
2900,0
2901,2
2902,2
2903,2
2904,0
2905,2
2906,2
2907,2
2908,2
2909,2
2910,2
2911,2
2912,2
2913,2
2914,2
2915,0
2916,1
2917,2
2918,2
2919,2
2920,2
2921,0
2922,2
2923,0
2924,2
2925,1
2926,2
2927,2
2928,2
2929,2
2930,2
2931,2
2932,1
2933,2
2934,2
2935,0
2936,1
2937,2
2938,2
2939,2
2940,2
2941,0
2942,2
2943,2
2944,1
2945,2
2946,2
2947,2
2948,2
2949,2
2950,0
2951,2
2952,0
2953,2
2954,2
2955,1
2956,0
2957,2
2958,2
2959,2
2960,1
2961,2
2962,2
2963,2
2964,0
2965,2
2966,2
2967,2
2968,1
2969,1
2970,2
2971,1
2972,0
2973,2
2974,0
2975,2
2976,2
2977,1
2978,1
2979,2
2980,1
2981,0
2982,1
2983,2
2984,0
2985,0
2986,2
2987,2
2988,2
2989,2
2990,2
2991,2
2992,2
2993,1
2994,2
2995,0
2996,2
2997,2
2998,1
2999,2
3000,0
3001,1
3002,2
3003,2
3004,0
3005,2
3006,1
3007,2
3008,1
3009,2
3010,2
3011,0
3012,2
3013,2
3014,2
3015,2
3016,2
3017,2
3018,1
3019,0
3020,2
3021,2
3022,2
3023,0
3024,2
3025,0
3026,2
3027,2
3028,2
3029,1
3030,2
3031,2
3032,1
3033,1
3034,2
3035,1
3036,2
3037,2
3038,2
3039,2
3040,2
3041,2
3042,0
3043,1
3044,2
3045,2
3046,1
3047,2
3048,2
3049,1
3050,2
3051,2
3052,2
3053,2
3054,0
3055,1
3056,1
3057,1
3058,2
3059,2
3060,2
3061,0
3062,1
3063,2
3064,0
3065,2
3066,1
3067,0
3068,2
3069,0
3070,1
3071,2
3072,2
3073,2
3074,2
3075,1
3076,2
3077,2
3078,2
3079,0
3080,1
3081,1
3082,2
3083,1
3084,0
3085,2
3086,1
3087,2
3088,2
3089,2
3090,2
3091,1
3092,2
3093,2
3094,2
3095,2
3096,1
3097,0
3098,1
3099,2
3100,1
3101,2
3102,1
3103,1
3104,0
3105,0
3106,0
3107,2
3108,0
3109,2
3110,0
3111,2
3112,2
3113,2
3114,1
3115,1
3116,2
3117,2
3118,2
3119,2
3120,1
3121,2
3122,2
3123,1
3124,2
3125,1
3126,2
3127,1
3128,2
3129,2
3130,2
3131,2
3132,2
3133,0
3134,2
3135,1
3136,2
3137,1
3138,1
3139,2
3140,2
3141,2
3142,2
3143,1
3144,2
3145,2
3146,1
3147,2
3148,2
3149,2
3150,0
3151,0
3152,2
3153,1
3154,0
3155,0
3156,2
3157,2
3158,2
3159,2
3160,2
3161,1
3162,2
3163,1
3164,2
3165,0
3166,1
3167,2
3168,0
3169,1
3170,0
3171,2
3172,2
3173,2
3174,2
3175,2
3176,2
3177,1
3178,0
3179,2
3180,1
3181,2
3182,1
3183,0
3184,2
3185,2
3186,2
3187,1
3188,2
3189,2
3190,0
3191,1
3192,1
3193,2
3194,2
3195,2
3196,0
3197,0
3198,0
3199,1
3200,1
3201,1
3202,2
3203,2
3204,2
3205,2
3206,2
3207,2
3208,2
3209,2
3210,2
3211,2
3212,2
3213,2
3214,2
3215,2
3216,2
3217,2
3218,1
3219,1
3220,2
3221,2
3222,1
3223,0
3224,1
3225,0
3226,1
3227,2
3228,2
3229,2
3230,2
3231,1
3232,2
3233,2
3234,2
3235,1
3236,2
3237,2
3238,2
3239,1
3240,2
3241,0
3242,2
3243,1
3244,2
3245,2
3246,2
3247,2
3248,2
3249,2
3250,2
3251,0
3252,1
3253,2
3254,0
3255,1
3256,2
3257,1
3258,2
3259,1
3260,1
3261,2
3262,2
3263,2
3264,0
3265,1
3266,2
3267,0
3268,2
3269,1
3270,2
3271,1
3272,0
3273,2
3274,0
3275,2
3276,2
3277,2
3278,0
3279,2
3280,0
3281,2
3282,1
3283,1
3284,2
3285,2
3286,1
3287,2
3288,2
3289,2
3290,2
3291,2
3292,1
3293,2
3294,0
3295,2
3296,0
3297,0
3298,2
3299,0
3300,1
3301,1
3302,1
3303,2
3304,0
3305,1
3306,1
3307,2
3308,1
3309,2
3310,2
3311,1
3312,2
3313,2
3314,2
3315,2
3316,2
3317,2
3318,2
3319,1
3320,0
3321,2
3322,2
3323,2
3324,1
3325,2
3326,1
3327,1
3328,1
3329,2
3330,2
3331,2
3332,2
3333,2
3334,2
3335,1
3336,0
3337,2
3338,0
3339,2
3340,2
3341,2
3342,2
3343,1
3344,2
3345,2
3346,2
3347,2
3348,0
3349,2
3350,2
3351,2
3352,2
3353,1
3354,2
3355,2
3356,2
3357,2
3358,0
3359,1
3360,0
3361,2
3362,2
3363,2
3364,1
3365,1
3366,1
3367,2
3368,0
3369,2
3370,0
3371,2
3372,2
3373,1
3374,2
3375,2
3376,2
3377,2
3378,1
3379,2
3380,2
3381,0
3382,2
3383,2
3384,2
3385,1
3386,1
3387,2
3388,0
3389,0
3390,2
3391,1
3392,2
3393,2
3394,2
3395,0
3396,2
3397,2
3398,2
3399,1
3400,1
3401,2
3402,1
3403,2
3404,2
3405,2
3406,2
3407,2
3408,2
3409,2
3410,2
3411,1
3412,2
3413,2
3414,0
3415,1
3416,2
3417,2
3418,2
3419,2
3420,1
3421,2
3422,2
3423,2
3424,1
3425,1
3426,0
3427,0
3428,1
3429,2
3430,2
3431,0
3432,1
3433,2
3434,1
3435,1
3436,2
3437,2
3438,2
3439,2
3440,0
3441,0
3442,2
3443,1
3444,2
3445,1
3446,0
3447,0
3448,1
3449,2
3450,1
3451,0
3452,2
3453,2
3454,0
3455,2
3456,2
3457,2
3458,2
3459,2
3460,2
3461,0
3462,2
3463,2
3464,1
3465,2
3466,2
3467,2
3468,2
3469,2
3470,2
3471,2
3472,1
3473,2
3474,1
3475,0
3476,1
3477,2
3478,2
3479,2
3480,2
3481,2
3482,2
3483,1
3484,0
3485,2
3486,2
3487,2
3488,2
3489,2
3490,2
3491,0
3492,2
3493,1
3494,2
3495,2
3496,2
3497,1
3498,0
3499,2
3500,1
3501,2
3502,2
3503,2
3504,1
3505,2
3506,2
3507,2
3508,2
3509,2
3510,2
3511,2
3512,0
3513,2
3514,2
3515,1
3516,0
3517,2
3518,0
3519,2
3520,2
3521,2
3522,2
3523,0
3524,2
3525,1
3526,2
3527,0
3528,2
3529,1
3530,2
3531,1
3532,1
3533,0
3534,2
3535,2
3536,2
3537,1
3538,2
3539,1
3540,2
3541,1
3542,2
3543,0
3544,1
3545,2
3546,2
3547,2
3548,2
3549,2
3550,0
3551,2
3552,2
3553,2
3554,2
3555,2
3556,1
3557,2
3558,1
3559,0
3560,1
3561,2
3562,2
3563,2
3564,2
3565,2
3566,0
3567,2
3568,1
3569,0
3570,2
3571,2
3572,2
3573,2
3574,2
3575,2
3576,2
3577,2
3578,2
3579,2
3580,2
3581,2
3582,2
3583,2
3584,0
3585,1
3586,0
3587,2
3588,2
3589,2
3590,2
3591,1
3592,1
3593,2
3594,1
3595,2
3596,1
3597,2
3598,2
3599,2
3600,0
3601,2
3602,2
3603,2
3604,2
3605,2
3606,2
3607,2
3608,2
3609,0
3610,1
3611,2
3612,2
3613,2
3614,1
3615,1
3616,0
3617,1
3618,2
3619,2
3620,2
3621,1
3622,1
3623,2
3624,1
3625,0
3626,2
3627,0
3628,2
3629,2
3630,2
3631,0
3632,0
3633,2
3634,0
3635,2
3636,2
3637,2
3638,2
3639,2
3640,2
3641,2
3642,1
3643,0
3644,1
3645,2
3646,2
3647,0
3648,2
3649,0
3650,2
3651,2
3652,1
3653,1
3654,2
3655,1
3656,2
3657,2
3658,1
3659,2
3660,2
3661,2
3662,2
3663,1
3664,2
3665,2
3666,1
3667,2
3668,2
3669,2
3670,2
3671,1
3672,2
3673,2
3674,2
3675,2
3676,2
3677,1
3678,2
3679,2
3680,2
3681,0
3682,2
3683,2
3684,2
3685,2
3686,2
3687,1
3688,2
3689,0
3690,2
3691,0
3692,2
3693,2
3694,2
3695,2
3696,2
3697,2
3698,0
3699,0
3700,0
3701,0
3702,2
3703,2
3704,0
3705,1
3706,0
3707,1
3708,2
3709,2
3710,0
3711,2
3712,2
3713,1
3714,2
3715,2
3716,2
3717,2
3718,0
3719,2
3720,2
3721,2
3722,2
3723,1
3724,2
3725,2
3726,2
3727,1
3728,1
3729,2
3730,1
3731,2
3732,0
3733,1
3734,1
3735,1
3736,2
3737,2
3738,2
3739,2
3740,1
3741,2
3742,1
3743,2
3744,2
3745,2
3746,0
3747,1
3748,2
3749,2
3750,2
3751,2
3752,2
3753,1
3754,0
3755,1
3756,1
3757,2
3758,2
3759,2
3760,2
3761,2
3762,1
3763,1
3764,2
3765,2
3766,1
3767,1
3768,2
3769,2
3770,1
3771,2
3772,2
3773,2
3774,0
3775,0
3776,0
3777,1
3778,1
3779,0
3780,1
3781,1
3782,0
3783,2
3784,2
3785,0
3786,2
3787,2
3788,1
3789,2
3790,0
3791,1
3792,2
3793,2
3794,1
3795,2
3796,2
3797,2
3798,2
3799,0
3800,0
3801,2
3802,0
3803,2
3804,1
3805,2
3806,2
3807,2
3808,2
3809,1
3810,2
3811,1
3812,2
3813,2
3814,2
3815,2
3816,0
3817,2
3818,2
3819,0
3820,2
3821,2
3822,2
3823,1
3824,2
3825,2
3826,2
3827,2
3828,0
3829,0
3830,1
3831,2
3832,2
3833,2
3834,1
3835,2
3836,2
3837,0
3838,2
3839,2
3840,2
3841,2
3842,0
3843,1
3844,2
3845,0
3846,2
3847,0
3848,1
3849,2
3850,2
3851,1
3852,0
3853,2
3854,2
3855,1
3856,2
3857,2
3858,2
3859,1
3860,1
3861,1
3862,0
3863,2
3864,2
3865,2
3866,2
3867,2
3868,1
3869,2
3870,2
3871,2
3872,2
3873,2
3874,2
3875,0
3876,2
3877,2
3878,2
3879,2
3880,2
3881,2
3882,1
3883,0
3884,2
3885,1
3886,1
3887,2
3888,1
3889,2
3890,0
3891,1
3892,2
3893,1
3894,2
3895,1
3896,1
3897,2
3898,2
3899,1
3900,1
3901,2
3902,2
3903,2
3904,2
3905,2
3906,2
3907,2
3908,2
3909,2
3910,2
3911,0
3912,0
3913,0
3914,2
3915,2
3916,1
3917,1
3918,2
3919,1
3920,2
3921,2
3922,2
3923,2
3924,2
3925,2
3926,2
3927,2
3928,0
3929,1
3930,2
3931,1
3932,0
3933,2
3934,1
3935,0
3936,2
3937,2
3938,1
3939,2
3940,2
3941,2
3942,2
3943,2
3944,2
3945,2
3946,2
3947,2
3948,1
3949,2
3950,2
3951,1
3952,2
3953,2
3954,2
3955,2
3956,1
3957,1
3958,1
3959,0
3960,2
3961,2
3962,2
3963,2
3964,2
3965,2
3966,2
3967,0
3968,2
3969,1
3970,2
3971,1
3972,1
3973,0
3974,2
3975,1
3976,1
3977,0
3978,1
3979,2
3980,2
3981,2
3982,2
3983,2
3984,0
3985,2
3986,1
3987,0
3988,2
3989,2
3990,1
3991,2
3992,2
3993,2
3994,1
3995,0
3996,2
3997,2
3998,2
3999,2
4000,2
4001,1
4002,2
4003,2
4004,0
4005,1
4006,2
4007,2
4008,2
4009,2
4010,1
4011,2
4012,1
4013,0
4014,1
4015,2
4016,2
4017,1
4018,0
4019,1
4020,2
4021,2
4022,2
4023,1
4024,2
4025,2
4026,2
4027,2
4028,1
4029,2
4030,0
4031,2
4032,0
4033,2
4034,0
4035,2
4036,2
4037,2
4038,2
4039,0
4040,2
4041,2
4042,1
4043,2
4044,1
4045,1
4046,1
4047,2
4048,0
4049,1
4050,2
4051,1
4052,1
4053,0
4054,2
4055,2
4056,2
4057,2
4058,2
4059,2
4060,2
4061,2
4062,2
4063,2
4064,0
4065,0
4066,1
4067,1
4068,2
4069,2
4070,2
4071,2
4072,2
4073,2
4074,2
4075,2
4076,1
4077,2
4078,2
4079,1
4080,1
4081,2
4082,1
4083,2
4084,2
4085,2
4086,0
4087,2
4088,2
4089,1
4090,2
4091,1
4092,1
4093,1
4094,2
4095,1
4096,2
4097,1
4098,2
4099,2
4100,0
4101,0
4102,0
4103,2
4104,2
4105,2
4106,2
4107,1
4108,2
4109,0
4110,0
4111,1
4112,1
4113,2
4114,2
4115,1
4116,1
4117,1
4118,0
4119,0
4120,2
4121,1
4122,2
4123,2
4124,1
4125,2
4126,1
4127,2
4128,2
4129,2
4130,2
4131,1
4132,2
4133,1
4134,2
4135,2
4136,2
4137,1
4138,2
4139,2
4140,0
4141,2
4142,1
4143,0
4144,0
4145,2
4146,2
4147,2
4148,0
4149,2
4150,2
4151,0
4152,0
4153,0
4154,2
4155,0
4156,2
4157,2
4158,2
4159,2
4160,0
4161,2
4162,2
4163,2
4164,0
4165,1
4166,1
4167,1
4168,2
4169,2
4170,2
4171,2
4172,2
4173,2
4174,0
4175,1
4176,0
4177,2
4178,2
4179,0
4180,1
4181,0
4182,2
4183,1
4184,0
4185,2
4186,1
4187,2
4188,2
4189,0
4190,2
4191,0
4192,2
4193,0
4194,2
4195,2
4196,0
4197,2
4198,0
4199,1
4200,2
4201,0
4202,2
4203,2
4204,2
4205,1
4206,2
4207,1
4208,1
4209,2
4210,2
4211,2
4212,1
4213,2
4214,2
4215,1
4216,1
4217,2
4218,0
4219,2
4220,2
4221,2
4222,2
4223,2
4224,1
4225,0
4226,0
4227,0
4228,2
4229,0
4230,1
4231,1
4232,2
4233,1
4234,2
4235,2
4236,1
4237,2
4238,0
4239,1
4240,2
4241,2
4242,0
4243,2
4244,2
4245,2
4246,0
4247,2
4248,2
4249,1
4250,2
4251,2
4252,2
4253,2
4254,2
4255,2
4256,1
4257,2
4258,2
4259,2
4260,1
4261,1
4262,2
4263,2
4264,2
4265,2
4266,2
4267,2
4268,1
4269,0
4270,2
4271,2
4272,2
4273,2
4274,2
4275,2
4276,2
4277,1
4278,2
4279,1
4280,2
4281,1
4282,1
4283,2
4284,0
4285,1
4286,2
4287,2
4288,2
4289,2
4290,2
4291,1
4292,2
4293,1
4294,2
4295,2
4296,1
4297,1
4298,2
4299,2
4300,1
4301,1
4302,1
4303,2
4304,0
4305,2
4306,2
4307,2
4308,0
4309,1
4310,2
4311,2
4312,1
4313,1
4314,0
4315,1
4316,0
4317,2
4318,2
4319,1
4320,1
4321,0
4322,0
4323,2
4324,2
4325,0
4326,2
4327,2
4328,0
4329,1
4330,1
4331,1
4332,1
4333,2
4334,2
4335,2
4336,1
4337,0
4338,2
4339,2
4340,2
4341,1
4342,2
4343,0
4344,2
4345,1
4346,2
4347,0
4348,1
4349,1
4350,2
4351,2
4352,2
4353,2
4354,2
4355,0
4356,2
4357,1
4358,0
4359,2
4360,1
4361,1
4362,2
4363,0
4364,2
4365,2
4366,2
4367,2
4368,1
4369,0
4370,2
4371,2
4372,1
4373,2
4374,1
4375,1
4376,2
4377,2
4378,0
4379,0
4380,0
4381,0
4382,2
4383,2
4384,2
4385,2
4386,2
4387,2
4388,1
4389,2
4390,2
4391,1
4392,1
4393,0
4394,2
4395,2
4396,1
4397,1
4398,2
4399,2
4400,0
4401,2
4402,1
4403,0
4404,2
4405,2
4406,2
4407,2
4408,2
4409,2
4410,2
4411,1
4412,2
4413,1
4414,2
4415,0
4416,2
4417,2
4418,0
4419,2
4420,2
4421,2
4422,1
4423,1
4424,2
4425,1
4426,2
4427,0
4428,2
4429,2
4430,2
4431,2
4432,0
4433,2
4434,2
4435,1
4436,1
4437,2
4438,2
4439,2
4440,2
4441,2
4442,2
4443,1
4444,2
4445,2
4446,2
4447,2
4448,0
4449,1
4450,2
4451,1
4452,2
4453,1
4454,0
4455,0
4456,2
4457,2
4458,0
4459,0
4460,2
4461,2
4462,2
4463,2
4464,1
4465,2
4466,1
4467,2
4468,1
4469,2
4470,2
4471,2
4472,1
4473,2
4474,0
4475,1
4476,2
4477,2
4478,2
4479,1
4480,0
4481,0
4482,2
4483,0
4484,2
4485,2
4486,1
4487,1
4488,2
4489,2
4490,2
4491,0
4492,0
4493,2
4494,2
4495,2
4496,2
4497,1
4498,2
4499,2
4500,2
4501,2
4502,0
4503,2
4504,2
4505,2
4506,2
4507,1
4508,1
4509,2
4510,0
4511,1
4512,1
4513,2
4514,1
4515,1
4516,2
4517,2
4518,1
4519,2
4520,2
4521,2
4522,0
4523,1
4524,1
4525,2
4526,2
4527,1
4528,2
4529,1
4530,2
4531,1
4532,2
4533,2
4534,0
4535,2
4536,2
4537,1
4538,1
4539,2
4540,2
4541,2
4542,0
4543,2
4544,0
4545,0
4546,2
4547,2
4548,1
4549,2
4550,0
4551,2
4552,2
4553,1
4554,1
4555,2
4556,2
4557,2
4558,0
4559,2
4560,1
4561,2
4562,2
4563,2
4564,1
4565,2
4566,0
4567,0
4568,2
4569,2
4570,2
4571,2
4572,1
4573,2
4574,2
4575,1
4576,2
4577,2
4578,2
4579,2
4580,2
4581,2
4582,2
4583,2
4584,2
4585,0
4586,0
4587,2
4588,2
4589,2
4590,2
4591,2
4592,1
4593,1
4594,2
4595,1
4596,1
4597,2
4598,2
4599,2
4600,0
4601,1
4602,2
4603,2
4604,2
4605,2
4606,2
4607,2
4608,2
4609,0
4610,2
4611,2
4612,2
4613,2
4614,2
4615,2
4616,1
4617,0
4618,2
4619,2
4620,0
4621,2
4622,2
4623,2
4624,1
4625,2
4626,2
4627,2
4628,2
4629,2
4630,2
4631,1
4632,2
4633,1
4634,2
4635,2
4636,2
4637,0
4638,2
4639,2
4640,2
4641,2
4642,1
4643,1
4644,2
4645,2
4646,1
4647,2
4648,2
4649,1
4650,2
4651,2
4652,1
4653,2
4654,1
4655,2
4656,2
4657,1
4658,1
4659,2
4660,1
4661,2
4662,2
4663,2
4664,2
4665,1
4666,1
4667,2
4668,2
4669,1
4670,1
4671,0
4672,2
4673,2
4674,1
4675,2
4676,2
4677,2
4678,2
4679,2
4680,1
4681,1
4682,2
4683,2
4684,2
4685,1
4686,2
4687,1
4688,2
4689,1
4690,2
4691,2
4692,2
4693,2
4694,2
4695,2
4696,2
4697,2
4698,0
4699,2
4700,2
4701,2
4702,2
4703,1
4704,2
4705,1
4706,0
4707,2
4708,2
4709,2
4710,1
4711,0
4712,2
4713,2
4714,1
4715,2
4716,2
4717,2
4718,2
4719,2
4720,0
4721,2
4722,2
4723,2
4724,0
4725,1
4726,2
4727,2
4728,2
4729,2
4730,2
4731,1
4732,1
4733,2
4734,2
4735,2
4736,2
4737,0
4738,2
4739,1
4740,2
4741,2
4742,2
4743,2
4744,2
4745,2
4746,2
4747,2
4748,2
4749,2
4750,1
4751,2
4752,1
4753,2
4754,2
4755,1
4756,1
4757,2
4758,2
4759,2
4760,2
4761,2
4762,2
4763,1
4764,0
4765,2
4766,2
4767,2
4768,1
4769,2
4770,0
4771,2
4772,1
4773,1
4774,0
4775,0
4776,1
4777,0
4778,0
4779,0
4780,2
4781,1
4782,2
4783,2
4784,1
4785,2
4786,1
4787,2
4788,2
4789,1
4790,0
4791,2
4792,2
4793,2
4794,0
4795,1
4796,2
4797,2
