"Id","y"
"2476","0"
"2477","0"
"2478","2"
"2479","0"
"2480","0"
"2481","0"
"2482","1"
"2483","2"
"2484","0"
"2485","0"
"2486","1"
"2487","0"
"2488","0"
"2489","2"
"2490","2"
"2491","0"
"2492","2"
"2493","1"
"2494","1"
"2495","0"
"2496","1"
"2497","2"
"2498","2"
"2499","2"
"2500","1"
"2501","1"
"2502","2"
"2503","0"
"2504","2"
"2505","2"
"2506","1"
"2507","0"
"2508","0"
"2509","1"
"2510","1"
"2511","1"
"2512","1"
"2513","1"
"2514","0"
"2515","2"
"2516","2"
"2517","1"
"2518","1"
"2519","1"
"2520","1"
"2521","0"
"2522","0"
"2523","1"
"2524","0"
"2525","0"
"2526","1"
"2527","2"
"2528","1"
"2529","1"
"2530","2"
"2531","2"
"2532","0"
"2533","1"
"2534","1"
"2535","1"
"2536","1"
"2537","2"
"2538","2"
"2539","2"
"2540","2"
"2541","1"
"2542","0"
"2543","2"
"2544","2"
"2545","1"
"2546","1"
"2547","2"
"2548","0"
"2549","1"
"2550","1"
"2551","1"
"2552","0"
"2553","2"
"2554","0"
"2555","1"
"2556","1"
"2557","0"
"2558","1"
"2559","1"
"2560","1"
"2561","1"
"2562","0"
"2563","2"
"2564","0"
"2565","2"
"2566","2"
"2567","1"
"2568","1"
"2569","0"
"2570","1"
"2571","0"
"2572","1"
"2573","0"
"2574","2"
"2575","0"
"2576","1"
"2577","0"
"2578","2"
"2579","1"
"2580","2"
"2581","1"
"2582","2"
"2583","0"
"2584","1"
"2585","1"
"2586","2"
"2587","1"
"2588","0"
"2589","0"
"2590","0"
"2591","0"
"2592","0"
"2593","2"
"2594","2"
"2595","2"
"2596","1"
"2597","2"
"2598","0"
"2599","1"
"2600","2"
"2601","0"
"2602","0"
"2603","1"
"2604","0"
"2605","0"
"2606","1"
"2607","0"
"2608","1"
"2609","1"
"2610","1"
"2611","1"
"2612","0"
"2613","1"
"2614","0"
"2615","2"
"2616","2"
"2617","2"
"2618","1"
"2619","2"
"2620","0"
"2621","2"
"2622","0"
"2623","2"
"2624","2"
"2625","2"
"2626","1"
"2627","0"
"2628","1"
"2629","0"
"2630","1"
"2631","0"
"2632","1"
"2633","2"
"2634","0"
"2635","0"
"2636","1"
"2637","2"
"2638","1"
"2639","1"
"2640","0"
"2641","1"
"2642","1"
"2643","1"
"2644","1"
"2645","1"
"2646","1"
"2647","1"
"2648","1"
"2649","2"
"2650","2"
"2651","1"
"2652","1"
"2653","2"
"2654","2"
"2655","2"
"2656","1"
"2657","0"
"2658","1"
"2659","2"
"2660","2"
"2661","0"
"2662","0"
"2663","1"
"2664","2"
"2665","1"
"2666","1"
"2667","2"
"2668","0"
"2669","1"
"2670","2"
"2671","2"
"2672","2"
"2673","2"
"2674","2"
"2675","0"
"2676","2"
"2677","2"
"2678","1"
"2679","1"
"2680","1"
"2681","0"
"2682","2"
"2683","0"
"2684","0"
"2685","1"
"2686","2"
"2687","1"
"2688","1"
"2689","0"
"2690","2"
"2691","1"
"2692","2"
"2693","1"
"2694","0"
"2695","1"
"2696","1"
"2697","1"
"2698","2"
"2699","1"
"2700","1"
"2701","0"
"2702","0"
"2703","1"
"2704","1"
"2705","1"
"2706","2"
"2707","0"
"2708","1"
"2709","0"
"2710","0"
"2711","0"
"2712","0"
"2713","2"
"2714","2"
"2715","1"
"2716","2"
"2717","1"
"2718","2"
"2719","2"
"2720","2"
"2721","0"
"2722","1"
"2723","2"
"2724","1"
"2725","1"
"2726","2"
"2727","0"
"2728","1"
"2729","2"
"2730","0"
"2731","0"
"2732","2"
"2733","0"
"2734","2"
"2735","2"
"2736","2"
"2737","1"
"2738","1"
"2739","1"
"2740","2"
"2741","1"
"2742","1"
"2743","1"
"2744","2"
"2745","1"
"2746","0"
"2747","0"
"2748","0"
"2749","2"
"2750","0"
"2751","1"
"2752","2"
"2753","2"
"2754","1"
"2755","1"
"2756","2"
"2757","1"
"2758","1"
"2759","2"
"2760","1"
"2761","1"
"2762","0"
"2763","0"
"2764","0"
"2765","2"
"2766","1"
"2767","1"
"2768","2"
"2769","0"
"2770","2"
"2771","1"
"2772","0"
"2773","0"
"2774","1"
"2775","0"
"2776","1"
"2777","0"
"2778","2"
"2779","0"
"2780","1"
"2781","2"
"2782","2"
"2783","2"
"2784","1"
"2785","2"
"2786","2"
"2787","2"
"2788","1"
"2789","2"
"2790","0"
"2791","1"
"2792","1"
"2793","2"
"2794","1"
"2795","2"
"2796","1"
"2797","0"
"2798","1"
"2799","2"
"2800","0"
"2801","0"
"2802","2"
"2803","0"
"2804","1"
"2805","2"
"2806","2"
"2807","2"
"2808","0"
"2809","2"
"2810","2"
"2811","2"
"2812","2"
"2813","2"
"2814","1"
"2815","1"
"2816","0"
"2817","1"
"2818","2"
"2819","2"
"2820","0"
"2821","0"
"2822","0"
"2823","1"
"2824","0"
"2825","1"
"2826","0"
"2827","0"
"2828","1"
"2829","2"
"2830","2"
"2831","2"
"2832","0"
"2833","2"
"2834","1"
"2835","0"
"2836","2"
"2837","2"
"2838","0"
"2839","2"
"2840","0"
"2841","1"
"2842","1"
"2843","1"
"2844","2"
"2845","2"
"2846","2"
"2847","1"
"2848","2"
"2849","0"
"2850","0"
"2851","1"
"2852","1"
"2853","2"
"2854","0"
"2855","0"
"2856","2"
"2857","0"
"2858","1"
"2859","1"
"2860","0"
"2861","1"
"2862","2"
"2863","0"
"2864","1"
"2865","1"
"2866","0"
"2867","0"
"2868","2"
"2869","0"
"2870","0"
"2871","1"
"2872","2"
"2873","2"
"2874","1"
"2875","1"
"2876","2"
"2877","1"
"2878","0"
"2879","2"
"2880","1"
"2881","0"
"2882","2"
"2883","1"
"2884","0"
"2885","1"
"2886","1"
"2887","1"
"2888","0"
"2889","2"
"2890","0"
"2891","2"
"2892","1"
"2893","1"
"2894","0"
"2895","2"
"2896","0"
"2897","1"
"2898","2"
"2899","0"
"2900","0"
"2901","1"
"2902","0"
"2903","2"
"2904","2"
"2905","2"
"2906","2"
"2907","1"
"2908","0"
"2909","1"
"2910","0"
"2911","1"
"2912","2"
"2913","2"
"2914","2"
"2915","0"
"2916","2"
"2917","0"
"2918","1"
"2919","0"
"2920","1"
"2921","1"
"2922","1"
"2923","0"
"2924","0"
"2925","0"
"2926","2"
"2927","1"
"2928","2"
"2929","1"
"2930","1"
"2931","0"
"2932","2"
"2933","1"
"2934","1"
"2935","0"
"2936","2"
"2937","0"
"2938","1"
"2939","1"
"2940","1"
"2941","1"
"2942","0"
"2943","2"
"2944","0"
"2945","1"
"2946","0"
"2947","2"
"2948","2"
"2949","2"
"2950","1"
"2951","0"
"2952","0"
"2953","0"
"2954","2"
"2955","2"
"2956","0"
"2957","2"
"2958","0"
"2959","2"
"2960","1"
"2961","1"
"2962","1"
"2963","1"
"2964","2"
"2965","0"
"2966","0"
"2967","0"
"2968","1"
"2969","1"
"2970","1"
"2971","0"
"2972","1"
"2973","2"
"2974","2"
"2975","0"
"2976","1"
"2977","0"
"2978","0"
"2979","0"
"2980","2"
"2981","0"
"2982","0"
"2983","0"
"2984","1"
"2985","2"
"2986","2"
"2987","0"
"2988","0"
"2989","2"
"2990","0"
"2991","0"
"2992","0"
"2993","1"
"2994","1"
"2995","0"
"2996","1"
"2997","0"
"2998","0"
"2999","2"
"3000","0"
"3001","0"
"3002","2"
"3003","1"
"3004","2"
"3005","2"
"3006","0"
"3007","2"
"3008","0"
"3009","1"
"3010","1"
"3011","1"
"3012","1"
"3013","2"
"3014","0"
"3015","2"
"3016","0"
"3017","1"
"3018","2"
"3019","1"
"3020","1"
"3021","0"
"3022","2"
"3023","0"
"3024","2"
"3025","0"
"3026","1"
"3027","0"
"3028","0"
"3029","0"
"3030","0"
"3031","2"
"3032","2"
"3033","2"
"3034","1"
"3035","1"
"3036","1"
"3037","1"
"3038","0"
"3039","2"
"3040","1"
"3041","0"
"3042","1"
"3043","1"
"3044","2"
"3045","2"
"3046","1"
"3047","2"
"3048","2"
"3049","1"
"3050","1"
"3051","1"
"3052","1"
"3053","2"
"3054","0"
"3055","1"
"3056","0"
"3057","2"
"3058","2"
"3059","1"
"3060","0"
"3061","1"
"3062","1"
"3063","1"
"3064","2"
"3065","1"
"3066","0"
"3067","0"
"3068","1"
"3069","2"
"3070","2"
"3071","2"
"3072","2"
"3073","0"
"3074","1"
"3075","0"
"3076","2"
"3077","0"
"3078","1"
"3079","0"
"3080","2"
"3081","0"
"3082","0"
"3083","2"
"3084","1"
"3085","1"
"3086","0"
"3087","0"
"3088","0"
"3089","1"
"3090","0"
"3091","2"
"3092","1"
"3093","2"
"3094","0"
"3095","1"
"3096","2"
"3097","1"
"3098","0"
"3099","0"
"3100","0"
"3101","0"
"3102","1"
"3103","1"
"3104","1"
"3105","2"
"3106","1"
"3107","0"
"3108","1"
"3109","0"
"3110","1"
"3111","1"
"3112","0"
"3113","0"
"3114","0"
"3115","0"
"3116","0"
"3117","2"
"3118","1"
"3119","1"
"3120","1"
"3121","1"
"3122","1"
"3123","0"
"3124","1"
"3125","2"
"3126","1"
"3127","0"
"3128","0"
"3129","1"
"3130","2"
"3131","1"
"3132","1"
"3133","1"
"3134","2"
"3135","2"
"3136","1"
"3137","2"
"3138","2"
"3139","1"
"3140","0"
"3141","1"
"3142","0"
"3143","2"
"3144","0"
"3145","1"
"3146","1"
"3147","0"
"3148","1"
"3149","0"
"3150","1"
"3151","2"
"3152","0"
"3153","1"
"3154","0"
"3155","2"
"3156","2"
"3157","0"
"3158","0"
"3159","1"
"3160","0"
"3161","1"
"3162","2"
"3163","1"
"3164","1"
"3165","1"
"3166","0"
"3167","0"
"3168","2"
"3169","1"
"3170","0"
"3171","1"
"3172","2"
"3173","0"
"3174","1"
"3175","1"
"3176","0"
"3177","1"
"3178","0"
"3179","1"
"3180","0"
"3181","2"
"3182","0"
"3183","1"
"3184","1"
"3185","2"
"3186","0"
"3187","0"
"3188","0"
"3189","1"
"3190","1"
"3191","1"
"3192","2"
"3193","1"
"3194","2"
"3195","1"
"3196","0"
"3197","1"
"3198","0"
"3199","1"
"3200","2"
"3201","0"
"3202","0"
"3203","0"
"3204","2"
"3205","1"
"3206","0"
"3207","0"
"3208","2"
"3209","0"
"3210","1"
"3211","1"
"3212","1"
"3213","0"
"3214","0"
"3215","1"
"3216","2"
"3217","2"
"3218","2"
"3219","0"
"3220","1"
"3221","2"
"3222","0"
"3223","0"
"3224","2"
"3225","1"
"3226","0"
"3227","0"
"3228","2"
"3229","2"
"3230","2"
"3231","2"
"3232","2"
"3233","1"
"3234","0"
"3235","2"
"3236","1"
"3237","0"
"3238","1"
"3239","1"
"3240","0"
"3241","0"
"3242","0"
"3243","2"
"3244","0"
"3245","0"
"3246","0"
"3247","1"
"3248","0"
"3249","1"
"3250","1"
"3251","0"
"3252","0"
"3253","0"
"3254","2"
"3255","0"
"3256","2"
"3257","2"
"3258","1"
"3259","1"
"3260","1"
"3261","0"
"3262","0"
"3263","2"
"3264","0"
"3265","2"
"3266","2"
"3267","1"
"3268","1"
"3269","2"
"3270","1"
"3271","2"
"3272","2"
"3273","2"
"3274","2"
"3275","0"
"3276","1"
"3277","1"
"3278","0"
"3279","0"
"3280","1"
"3281","2"
"3282","0"
"3283","1"
"3284","0"
"3285","2"
"3286","1"
"3287","0"
"3288","2"
"3289","0"
"3290","2"
"3291","0"
"3292","2"
"3293","1"
"3294","1"
"3295","1"
"3296","2"
"3297","0"
"3298","0"
"3299","1"
"3300","1"
"3301","0"
"3302","0"
"3303","0"
"3304","0"
"3305","2"
"3306","0"
"3307","2"
"3308","1"
"3309","0"
"3310","1"
"3311","2"
"3312","0"
"3313","0"
"3314","2"
"3315","2"
"3316","0"
"3317","0"
"3318","2"
"3319","0"
"3320","1"
"3321","1"
"3322","2"
"3323","2"
"3324","1"
"3325","2"
"3326","1"
"3327","1"
"3328","2"
"3329","1"
"3330","2"
"3331","0"
"3332","1"
"3333","1"
"3334","0"
"3335","1"
"3336","2"
"3337","1"
"3338","0"
"3339","2"
"3340","1"
"3341","1"
"3342","1"
"3343","1"
"3344","1"
"3345","0"
"3346","2"
"3347","2"
"3348","2"
"3349","1"
"3350","1"
"3351","1"
"3352","2"
"3353","0"
"3354","0"
"3355","1"
"3356","2"
"3357","2"
"3358","1"
"3359","0"
"3360","1"
"3361","1"
"3362","1"
"3363","2"
"3364","1"
"3365","1"
"3366","2"
"3367","0"
"3368","2"
"3369","1"
"3370","2"
"3371","0"
"3372","2"
"3373","2"
"3374","2"
"3375","1"
"3376","1"
"3377","1"
"3378","0"
"3379","1"
"3380","0"
"3381","0"
"3382","2"
"3383","0"
"3384","2"
"3385","2"
"3386","1"
"3387","1"
"3388","2"
"3389","2"
"3390","1"
"3391","1"
"3392","2"
"3393","2"
"3394","0"
"3395","0"
"3396","2"
"3397","2"
"3398","0"
"3399","0"
"3400","2"
"3401","1"
"3402","0"
"3403","0"
"3404","1"
"3405","1"
"3406","2"
"3407","2"
"3408","0"
"3409","2"
"3410","1"
"3411","0"
"3412","0"
"3413","1"
"3414","1"
"3415","0"
"3416","2"
"3417","1"
"3418","0"
"3419","2"
"3420","1"
"3421","2"
"3422","0"
"3423","0"
"3424","0"
"3425","1"
"3426","1"
"3427","0"
"3428","0"
"3429","2"
"3430","0"
"3431","2"
"3432","0"
"3433","0"
"3434","0"
"3435","1"
"3436","2"
"3437","0"
"3438","1"
"3439","2"
"3440","0"
"3441","1"
"3442","0"
"3443","1"
"3444","1"
"3445","1"
"3446","2"
"3447","2"
"3448","2"
"3449","2"
"3450","0"
"3451","2"
"3452","2"
"3453","1"
"3454","2"
"3455","2"
"3456","2"
"3457","1"
"3458","1"
"3459","2"
"3460","1"
"3461","2"
"3462","2"
"3463","1"
"3464","0"
"3465","1"
"3466","2"
"3467","0"
"3468","2"
"3469","1"
"3470","2"
"3471","0"
"3472","0"
"3473","1"
"3474","0"
"3475","1"
"3476","0"
"3477","0"
"3478","2"
"3479","1"
"3480","2"
"3481","1"
"3482","2"
"3483","1"
"3484","0"
"3485","2"
"3486","2"
"3487","1"
"3488","0"
"3489","1"
"3490","1"
"3491","2"
"3492","1"
"3493","1"
"3494","0"
"3495","1"
"3496","0"
"3497","1"
"3498","1"
"3499","2"
"3500","2"
"3501","0"
"3502","2"
"3503","2"
"3504","0"
"3505","2"
"3506","0"
"3507","1"
"3508","1"
"3509","2"
"3510","2"
"3511","2"
"3512","2"
"3513","0"
"3514","0"
"3515","1"
"3516","0"
"3517","0"
"3518","0"
"3519","1"
"3520","2"
"3521","2"
"3522","1"
"3523","1"
"3524","2"
"3525","0"
"3526","2"
"3527","0"
"3528","1"
"3529","2"
"3530","2"
"3531","1"
"3532","1"
"3533","1"
"3534","2"
"3535","1"
"3536","0"
"3537","2"
"3538","0"
"3539","1"
"3540","1"
"3541","0"
"3542","2"
"3543","1"
"3544","2"
"3545","0"
"3546","2"
"3547","1"
"3548","1"
"3549","0"
"3550","1"
"3551","2"
"3552","2"
"3553","1"
"3554","0"
"3555","1"
"3556","2"
"3557","2"
"3558","1"
"3559","2"
"3560","2"
"3561","1"
"3562","1"
"3563","2"
"3564","2"
"3565","1"
"3566","0"
"3567","2"
"3568","1"
"3569","0"
"3570","0"
"3571","1"
"3572","0"
"3573","1"
"3574","2"
"3575","1"
"3576","0"
"3577","2"
"3578","2"
"3579","2"
"3580","0"
"3581","2"
"3582","1"
"3583","0"
"3584","2"
"3585","2"
"3586","2"
"3587","0"
"3588","2"
"3589","0"
"3590","1"
"3591","2"
"3592","2"
"3593","0"
"3594","1"
"3595","0"
"3596","1"
"3597","0"
"3598","1"
"3599","2"
"3600","1"
"3601","0"
"3602","2"
"3603","0"
"3604","1"
"3605","0"
"3606","1"
"3607","0"
"3608","0"
"3609","0"
"3610","2"
"3611","0"
"3612","1"
"3613","0"
"3614","2"
"3615","0"
"3616","0"
"3617","1"
"3618","0"
"3619","0"
"3620","1"
"3621","0"
"3622","2"
"3623","0"
"3624","2"
"3625","2"
"3626","1"
"3627","2"
"3628","2"
"3629","1"
"3630","2"
"3631","1"
"3632","1"
"3633","0"
"3634","2"
"3635","0"
"3636","2"
"3637","2"
"3638","0"
"3639","0"
"3640","2"
"3641","0"
"3642","1"
"3643","0"
"3644","1"
"3645","1"
"3646","1"
"3647","2"
"3648","1"
"3649","0"
"3650","2"
"3651","2"
"3652","2"
"3653","2"
"3654","2"
"3655","1"
"3656","0"
"3657","0"
"3658","0"
"3659","1"
"3660","1"
"3661","0"
"3662","0"
"3663","2"
"3664","1"
"3665","2"
"3666","2"
"3667","0"
"3668","2"
"3669","2"
"3670","0"
"3671","2"
"3672","2"
"3673","1"
"3674","1"
"3675","1"
"3676","0"
"3677","2"
"3678","1"
"3679","1"
"3680","2"
"3681","1"
"3682","0"
"3683","2"
"3684","1"
"3685","0"
"3686","0"
"3687","1"
"3688","1"
"3689","0"
"3690","0"
"3691","1"
"3692","1"
"3693","1"
"3694","2"
"3695","2"
"3696","1"
"3697","0"
"3698","1"
"3699","2"
"3700","2"
"3701","0"
"3702","0"
"3703","0"
"3704","1"
"3705","2"
"3706","1"
"3707","0"
"3708","2"
"3709","0"
"3710","1"
"3711","2"
"3712","1"
"3713","1"
"3714","1"
"3715","2"
"3716","1"
"3717","2"
"3718","0"
"3719","0"
"3720","0"
"3721","0"
"3722","1"
"3723","0"
"3724","1"
"3725","0"
"3726","2"
"3727","0"
"3728","2"
"3729","1"
"3730","1"
"3731","1"
"3732","0"
"3733","1"
"3734","1"
"3735","1"
"3736","0"
"3737","2"
"3738","0"
"3739","2"
"3740","0"
"3741","2"
"3742","0"
"3743","2"
"3744","1"
"3745","2"
"3746","0"
"3747","1"
"3748","0"
"3749","1"
"3750","2"
"3751","0"
"3752","1"
"3753","1"
"3754","1"
"3755","0"
"3756","2"
"3757","0"
"3758","2"
"3759","2"
"3760","0"
"3761","0"
"3762","2"
"3763","1"
"3764","2"
"3765","1"
"3766","1"
"3767","0"
"3768","0"
"3769","2"
"3770","2"
"3771","1"
"3772","0"
"3773","2"
"3774","1"
"3775","2"
"3776","1"
"3777","2"
"3778","2"
"3779","2"
"3780","2"
"3781","1"
"3782","2"
"3783","1"
"3784","0"
"3785","1"
"3786","2"
"3787","2"
"3788","2"
"3789","2"
"3790","0"
"3791","0"
"3792","1"
"3793","0"
"3794","0"
"3795","1"
"3796","1"
"3797","2"
"3798","1"
"3799","2"
"3800","1"
"3801","1"
"3802","1"
"3803","2"
"3804","0"
"3805","1"
"3806","1"
"3807","0"
"3808","2"
"3809","2"
"3810","2"
"3811","0"
"3812","0"
"3813","2"
"3814","2"
"3815","1"
"3816","0"
"3817","2"
"3818","0"
"3819","0"
"3820","0"
"3821","0"
"3822","1"
"3823","1"
"3824","0"
"3825","2"
"3826","2"
"3827","2"
"3828","2"
"3829","1"
"3830","0"
"3831","0"
"3832","2"
"3833","1"
"3834","1"
"3835","1"
"3836","2"
"3837","1"
"3838","2"
"3839","1"
"3840","2"
"3841","1"
"3842","0"
"3843","1"
"3844","2"
"3845","0"
"3846","1"
"3847","1"
"3848","1"
"3849","1"
"3850","0"
"3851","0"
"3852","0"
"3853","0"
"3854","2"
"3855","1"
"3856","2"
"3857","2"
"3858","1"
"3859","2"
"3860","0"
"3861","1"
"3862","2"
"3863","0"
"3864","2"
"3865","1"
"3866","1"
"3867","0"
"3868","1"
"3869","0"
"3870","1"
"3871","1"
"3872","1"
"3873","1"
"3874","1"
"3875","1"
"3876","2"
"3877","0"
"3878","0"
"3879","0"
"3880","1"
"3881","2"
"3882","1"
"3883","0"
"3884","1"
"3885","0"
"3886","2"
"3887","0"
"3888","0"
"3889","1"
"3890","1"
"3891","2"
"3892","1"
"3893","1"
"3894","2"
"3895","1"
"3896","1"
"3897","0"
"3898","2"
"3899","2"
"3900","1"
"3901","2"
"3902","0"
"3903","2"
"3904","2"
"3905","0"
"3906","2"
"3907","2"
"3908","1"
"3909","1"
"3910","1"
"3911","0"
"3912","0"
"3913","0"
"3914","2"
"3915","2"
"3916","0"
"3917","1"
"3918","1"
"3919","0"
"3920","1"
"3921","1"
"3922","2"
"3923","0"
"3924","2"
"3925","0"
"3926","1"
"3927","2"
"3928","1"
"3929","1"
"3930","1"
"3931","2"
"3932","0"
"3933","1"
"3934","2"
"3935","2"
"3936","0"
"3937","0"
"3938","0"
"3939","2"
"3940","0"
"3941","0"
"3942","1"
"3943","0"
"3944","0"
"3945","0"
"3946","0"
"3947","0"
"3948","1"
"3949","1"
"3950","0"
"3951","0"
"3952","1"
"3953","2"
"3954","2"
"3955","1"
"3956","1"
"3957","1"
"3958","1"
"3959","2"
"3960","1"
"3961","1"
"3962","1"
"3963","2"
"3964","1"
"3965","2"
"3966","1"
"3967","0"
"3968","0"
"3969","2"
"3970","1"
"3971","0"
"3972","1"
"3973","2"
"3974","1"
"3975","1"
"3976","1"
"3977","1"
"3978","1"
"3979","1"
"3980","0"
"3981","1"
"3982","0"
"3983","1"
"3984","2"
"3985","1"
"3986","0"
"3987","1"
"3988","2"
"3989","1"
"3990","1"
"3991","1"
"3992","2"
"3993","0"
"3994","0"
"3995","0"
"3996","2"
"3997","2"
